tag	event	mode	stmfit	wall_s	node_core_s	vmhwm_gb	peak_gb	hwm_gap	nclus	nstm	nstm1	nfit	nseg	sum_npts	max_npts	load_gb	steiner_gb	stm_gb	ms_load	ms_scope	ms_flag	ms_unmerge	ms_steiner	ms_fv	ms_tgm	ms_stm	ms_fc	ms_protect	ms_refresh	ms_michel	ms_nu	ms_w_pr	ms_w_disp	ms_w_stm	ms_done	d_load	d_scope	d_flag	d_unmerge	d_steiner	d_fv	d_tgm	d_stm	d_fc	d_protect	d_refresh	d_michel	d_nu	d_w_pr	d_w_disp	d_w_stm	d_done
d30vnupost	039349_47	nu	1	24	17.771	1.27	1.3245582580566406	0.05455825805664061	231	45	5	17	17	4983	612	0.24691009521484375	0.1769866943359375	0.2716484069824219	312.4	66.2	51.8	4.6	5697.2	0.3	755.4	4321.0	65.1	170.0	208.5	4539.1	0.0	211.1	266.0	197.4	603.6	0.247	0.000	0.000	0.000	0.177	0.000	0.011	0.272	0.000	0.000	0.001	0.188	0.000	0.188	0.078	0.000	0.020
d30vnupost	039349_48	nu	1	34	27.785	1.76	1.7821693420410156	0.022169342041015616	275	33	6	20	20	6298	648	0.34761810302734375	0.20851516723632812	0.4244270324707031	407.5	84.5	68.6	6.7	8253.5	0.3	829.0	7823.3	79.6	41.0	129.7	7938.2	0.0	220.2	396.6	309.4	802.7	0.348	0.000	0.000	0.000	0.209	0.000	0.022	0.424	0.000	0.000	0.000	0.315	0.000	0.183	0.114	0.000	0.023
d30vnupost	039349_49	nu	1	13	9.642	0.75	1.0212898254394531	0.2712898254394531	192	36	3	11	11	2345	464	0.21129608154296875	0.1709136962890625	0.11017227172851562	255.7	56.2	44.7	3.9	4911.3	0.2	775.7	1511.0	51.0	1.3	18.4	790.2	0.0	222.8	225.7	73.1	455.7	0.211	0.002	0.000	0.000	0.171	0.000	0.007	0.110	0.000	0.000	0.000	0.101	0.000	0.186	0.047	0.001	0.041
d30vnupost	039349_4	nu	1	23	18.675	1.42	1.42	0.0	276	30	6	14	14	4305	707	0.27172088623046875	0.17985153198242188	0.230682373046875	339.4	67.6	56.4	5.3	6507.3	0.2	590.0	3263.0	74.6	17.7	19.8	6024.2	0.0	218.6	401.9	140.6	634.1	0.272	0.000	0.000	0.000	0.180	0.000	0.020	0.231	0.000	0.000	0.000	0.274	0.000	0.186	0.113	0.000	-0.001
d30vnupost	039349_50	nu	1	15	13.477	1.07	1.105794906616211	0.035794906616210875	267	31	5	13	13	3657	944	0.20227813720703125	0.17729568481445312	0.14838409423828125	260.6	56.0	43.7	4.5	5928.4	0.2	820.3	2899.5	60.0	8.8	26.6	2150.2	0.0	203.1	179.4	101.4	484.5	0.202	0.004	0.000	0.000	0.177	0.000	0.005	0.148	0.000	0.000	0.000	0.156	0.000	0.186	0.054	0.001	0.028
d30vnupost	039349_51	nu	1	17	13.93	1.19	1.3324260711669922	0.14242607116699224	231	31	8	16	16	2772	459	0.2549629211425781	0.18868637084960938	0.129241943359375	294.6	71.4	56.3	4.6	5443.9	0.2	684.3	1888.3	58.1	7.2	48.0	3862.4	0.0	195.4	260.4	84.2	644.4	0.255	0.001	0.000	0.000	0.189	0.000	0.000	0.129	0.000	0.000	0.000	0.324	0.000	0.188	0.073	0.001	0.029
d30vnupost	039349_52	nu	1	16	13.05	0.94	1.2301349639892578	0.29013496398925787	230	26	3	13	13	3725	1060	0.2929801940917969	0.19697189331054688	0.1806488037109375	344.3	71.4	57.5	4.8	6349.3	0.2	723.8	2561.4	67.2	32.7	248.0	1166.9	0.0	192.7	175.8	109.0	629.5	0.293	0.000	0.000	0.000	0.197	0.000	0.006	0.181	0.000	0.000	0.001	0.115	0.000	0.185	0.047	0.001	0.062
d30vnupost	039349_53	nu	1	24	18.442	1.55	1.55	0.0	230	30	5	14	14	5196	650	0.3352775573730469	0.22217559814453125	0.2675132751464844	444.6	81.2	66.5	5.4	8089.6	0.2	1072.8	4264.7	70.4	1.6	25.4	2469.2	0.0	194.0	305.8	181.6	760.0	0.335	0.000	0.000	0.000	0.222	0.000	0.023	0.268	0.000	0.000	0.000	0.240	0.000	0.187	0.082	0.000	0.047
d30vnupost	039349_54	nu	1	28	22.353	1.37	1.6070365905761719	0.23703659057617177	247	35	8	21	21	7316	1221	0.2516899108886719	0.1871795654296875	0.3872222900390625	286.2	63.8	52.0	5.1	6154.2	0.2	743.7	6533.4	67.7	54.5	78.8	6389.5	0.0	210.3	370.2	282.4	685.1	0.252	0.000	0.000	0.000	0.187	0.000	0.014	0.387	0.000	0.000	0.000	0.325	0.000	0.188	0.110	0.000	-0.000
d30vnupost	039349_55	nu	1	20	13.716	0.78	1.054677963256836	0.2746779632568359	213	35	3	10	10	2569	484	0.22399520874023438	0.17333221435546875	0.12105560302734375	287.2	59.7	48.4	4.5	5005.3	0.2	426.9	1755.2	58.0	2.1	14.2	4827.1	0.0	190.6	240.4	82.4	473.5	0.224	0.000	0.000	0.000	0.173	0.000	0.000	0.121	0.000	0.000	0.000	0.116	0.000	0.187	0.067	0.001	0.022
d30vnupost	039349_56	nu	1	29	24.036	1.85	1.853189468383789	0.0031894683837889737	236	38	8	26	26	9282	1144	0.2980155944824219	0.19461441040039062	0.5357208251953125	338.0	72.9	59.3	5.5	6726.9	0.2	464.6	9521.5	69.9	40.7	172.2	4550.9	0.0	194.1	324.3	393.7	752.5	0.298	0.000	0.000	0.001	0.195	0.000	0.007	0.536	0.000	0.000	0.000	0.371	0.000	0.188	0.100	0.000	0.014
d30vnupost	039349_57	nu	1	29	26.346	1.31	1.3354873657226562	0.025487365722656197	237	33	4	14	14	5169	603	0.2637748718261719	0.2523231506347656	0.20625686645507812	310.9	66.3	54.3	5.0	8670.9	0.2	1518.2	3882.9	64.8	92.5	424.7	9734.4	0.0	179.9	306.6	145.7	562.9	0.264	0.000	0.000	0.000	0.252	0.000	0.000	0.206	0.000	0.000	0.010	0.162	0.000	0.184	0.085	0.001	0.027
d30vnupost	039349_58	nu	1	14	10.547	0.73	0.9789848327636719	0.2489848327636719	245	37	3	6	6	770	355	0.22166824340820312	0.3654289245605469	0.0	267.2	59.8	48.3	5.4	7176.9	0.2	637.4	683.2	49.9	2.5	19.1	580.2	0.0	166.9	139.0	48.4	450.7	0.222	0.002	0.000	0.000	0.365	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.000	0.162	0.037	0.001	0.047
d30vnupost	039349_59	nu	1	12	7.371	0.69	0.9561252593994141	0.2661252593994141	180	26	4	8	8	2038	570	0.18517303466796875	0.11556625366210938	0.09047698974609375	244.1	51.5	39.9	3.1	3082.3	0.2	238.2	1083.6	38.4	5.3	6.9	1563.3	0.0	184.5	150.2	55.6	418.9	0.185	0.004	0.000	0.000	0.116	0.000	0.011	0.090	0.000	0.000	0.000	0.137	0.000	0.187	0.041	0.000	0.038
d30vnupost	039349_5	nu	1	21	16.946	0.91	1.2153816223144531	0.3053816223144531	267	34	3	13	13	4561	734	0.2626304626464844	0.18740463256835938	0.16775894165039062	318.6	74.2	58.9	5.8	6660.2	0.2	1058.1	2624.4	55.3	2.0	14.8	4635.0	0.0	191.8	257.0	104.5	553.1	0.263	0.000	0.000	0.000	0.187	0.000	0.028	0.168	0.000	0.000	0.000	0.126	0.000	0.186	0.068	0.000	0.047
d30vnupost	039349_60	nu	1	16	11.033	0.73	1.0315990447998047	0.3015990447998047	189	25	3	11	11	4730	1315	0.190948486328125	0.15117263793945312	0.1909332275390625	231.0	51.0	41.4	3.8	4839.9	0.2	535.1	2875.7	38.9	2.2	9.8	1213.6	0.0	182.1	196.1	124.8	473.0	0.191	0.002	0.000	0.000	0.151	0.000	0.001	0.191	0.000	0.000	0.000	0.085	0.000	0.186	0.046	0.001	0.032
d30vnupost	039349_61	nu	1	17	12.715	1.04	1.1693763732910156	0.1293763732910156	177	33	8	16	16	5193	816	0.158233642578125	0.12841796875	0.21333694458007812	216.7	45.9	35.9	3.1	3700.0	0.2	360.1	3650.7	46.0	5.0	12.5	3362.2	0.0	202.9	271.3	141.1	455.2	0.158	0.004	0.000	0.000	0.128	0.000	0.007	0.213	0.000	0.000	0.000	0.238	0.000	0.190	0.085	0.001	0.001
d30vnupost	039349_62	nu	1	17	12.892	0.98	1.226806640625	0.24680664062500002	248	30	6	12	12	3217	536	0.23129653930664062	0.19016647338867188	0.1549224853515625	278.9	57.9	47.0	4.6	4720.5	0.8	463.7	2031.9	50.0	25.7	167.1	3647.8	0.0	191.1	298.9	109.1	535.3	0.231	0.000	0.000	0.000	0.190	0.000	0.001	0.155	0.000	0.000	0.001	0.224	0.000	0.189	0.087	0.001	0.006
d30vnupost	039349_63	nu	1	26	22.146	1.35	1.4622306823730469	0.11223068237304679	251	26	6	10	10	3587	1056	0.3058204650878906	0.23348617553710938	0.14788055419921875	339.0	73.6	67.3	6.0	7952.0	0.2	1235.5	1987.8	76.4	54.3	139.7	8429.0	0.0	190.8	375.6	84.1	692.0	0.306	0.000	0.000	0.000	0.233	0.000	0.022	0.148	0.000	0.001	0.000	0.303	0.000	0.179	0.107	0.001	0.020
d30vnupost	039349_64	nu	1	17	13.773	1.29	1.3434505462646484	0.0534505462646484	291	44	10	16	16	3245	452	0.24796295166015625	0.18088531494140625	0.17379379272460938	284.8	62.3	50.7	5.0	5007.9	0.2	629.0	2569.8	59.7	9.9	26.7	3574.8	0.0	188.6	292.8	124.9	600.9	0.248	0.000	0.000	0.000	0.181	0.000	0.008	0.174	0.000	0.000	0.000	0.301	0.000	0.188	0.087	0.001	0.012
d30vnupost	039349_65	nu	1	10	5.939	0.76	0.7947006225585938	0.03470062255859374	165	24	1	9	9	1982	726	0.15249252319335938	0.13947296142578125	0.07033157348632812	196.9	43.0	34.1	3.0	3299.0	0.2	340.4	785.5	35.5	1.1	9.3	393.2	0.0	173.3	88.1	46.2	333.0	0.152	0.004	0.000	0.000	0.139	0.000	0.001	0.070	0.000	0.000	0.000	0.029	0.000	0.185	0.022	0.000	0.048
d30vnupost	039349_66	nu	1	16	11.932	1.07	1.07	0.0	234	38	4	12	12	2891	592	0.1995086669921875	0.20066070556640625	0.13130950927734375	242.8	51.2	42.6	4.2	5190.9	0.2	1265.6	1940.0	53.6	28.4	12.1	1938.0	0.0	185.4	172.9	96.1	460.1	0.200	0.001	0.000	0.000	0.201	0.000	0.002	0.131	0.000	0.000	0.000	0.121	0.000	0.185	0.046	0.002	0.037
d30vnupost	039349_67	nu	1	13	9.475	0.93	1.0083770751953125	0.07837707519531245	231	37	6	10	10	2199	435	0.16249847412109375	0.12416839599609375	0.10438156127929688	220.8	46.7	36.7	3.8	3521.8	0.2	343.7	1195.6	42.8	2.1	29.8	2937.8	0.0	184.8	236.0	65.0	412.2	0.162	0.003	0.000	0.000	0.124	0.000	0.020	0.104	0.000	0.000	0.000	0.186	0.000	0.189	0.073	0.001	0.004
d30vnupost	039349_68	nu	1	27	23.14	1.41	1.5456295013427734	0.13562950134277352	244	42	8	19	19	5496	589	0.25244140625	0.20448684692382812	0.2991676330566406	292.2	62.5	51.4	4.8	6261.2	0.2	869.1	4858.8	69.1	16.6	21.0	8931.0	0.0	192.0	334.3	207.1	636.2	0.252	0.000	0.000	0.000	0.204	0.000	0.018	0.299	0.000	0.000	0.000	0.320	0.000	0.190	0.102	0.000	0.011
d30vnupost	039349_69	nu	1	22	16.255	0.97	1.2767791748046875	0.3067791748046875	226	29	2	9	9	3293	1096	0.3106040954589844	0.2863731384277344	0.11987686157226562	367.8	73.5	59.3	5.4	8244.1	0.2	1892.5	1685.1	76.6	14.4	173.7	2154.8	0.0	190.4	226.3	74.1	598.8	0.311	0.000	0.000	0.000	0.286	0.000	0.016	0.120	0.000	0.000	0.001	0.088	0.000	0.185	0.059	0.001	0.067
d30vnupost	039349_6	nu	1	19	13.669	1.14	1.1447715759277344	0.004771575927734473	252	34	4	13	13	4148	627	0.20942306518554688	0.14457321166992188	0.21102523803710938	251.9	54.1	44.4	4.2	4186.6	0.2	324.8	3593.1	51.5	12.5	14.1	3778.0	0.0	196.0	292.5	143.5	490.2	0.209	0.002	0.000	0.000	0.145	0.000	0.011	0.211	0.000	0.000	0.000	0.150	0.000	0.186	0.076	0.001	0.011
d30vnupost	039349_70	nu	1	20	14.626	1.01	1.3354969024658203	0.3254969024658203	228	41	4	18	18	6242	1059	0.2553367614746094	0.17275619506835938	0.313568115234375	311.2	64.8	52.7	4.6	5111.9	0.2	285.9	4522.0	59.5	10.0	19.2	2766.9	0.0	189.9	238.2	199.3	541.2	0.255	0.000	0.000	0.000	0.173	0.000	0.000	0.314	0.000	0.000	0.000	0.164	0.000	0.185	0.071	0.000	0.028
d30vnupost	039349_71	nu	1	22	17.806	1.52	1.5227985382080078	0.0027985382080077947	276	34	5	13	13	4394	999	0.339996337890625	0.23652267456054688	0.20954513549804688	385.5	82.3	66.5	6.2	7688.8	0.2	1096.5	2783.9	74.9	47.7	228.0	3631.9	0.0	203.8	319.0	129.3	688.4	0.340	0.000	0.000	0.000	0.237	0.000	0.018	0.210	0.000	0.000	0.001	0.244	0.000	0.187	0.090	0.000	0.051
d30vnupost	039349_72	nu	1	32	29.148	2.01	2.0135879516601562	0.003587951660156463	284	46	6	23	23	9291	766	0.36995697021484375	0.23012161254882812	0.5876235961914062	420.9	84.6	69.4	6.6	7881.5	0.2	670.4	9904.4	73.2	66.7	247.4	7380.5	0.0	201.2	488.4	429.1	821.6	0.370	0.000	0.000	0.000	0.230	0.000	0.005	0.588	0.000	0.000	0.001	0.335	0.000	0.188	0.150	0.000	0.004
d30vnupost	039349_73	nu	1	16	10.881	1.26	1.26	0.0	247	37	5	13	13	3474	842	0.2738494873046875	0.19340133666992188	0.15704345703125	313.0	66.4	55.4	4.5	5451.5	0.2	531.8	1997.7	59.0	27.9	162.8	922.5	0.0	187.3	171.8	94.5	580.6	0.274	0.000	0.000	0.000	0.193	0.000	0.000	0.157	0.000	0.000	0.001	0.196	0.000	0.186	0.053	0.001	0.054
d30vnupost	039349_74	nu	1	13	8.695	0.69	0.9581375122070312	0.2681375122070313	197	38	2	13	13	3992	828	0.173309326171875	0.1408538818359375	0.17586898803710938	204.0	45.1	36.5	3.1	3502.4	0.2	349.5	2525.8	45.2	33.5	81.1	883.4	0.0	183.9	128.9	112.8	380.3	0.173	0.002	0.000	0.000	0.141	0.000	0.003	0.176	0.000	0.000	0.000	0.053	0.000	0.186	0.037	0.001	0.041
d30vnupost	039349_75	nu	1	29	23.919	1.67	1.7360687255859375	0.06606872558593757	399	46	4	21	21	7033	903	0.3707313537597656	0.23061370849609375	0.4439849853515625	419.9	84.5	71.0	7.1	8637.4	0.2	888.3	7055.4	89.4	14.3	148.2	4577.5	0.0	198.5	280.4	300.7	770.3	0.371	0.000	0.000	0.000	0.231	0.000	0.022	0.444	0.000	0.001	0.000	0.199	0.000	0.185	0.080	0.001	0.061
d30vnupost	039349_76	nu	1	26	20.235	0.9	1.1780929565429688	0.27809295654296873	236	33	4	13	13	4214	847	0.22008132934570312	0.1645050048828125	0.201873779296875	273.1	58.6	47.4	5.7	5119.3	0.2	712.2	2971.5	52.6	28.6	151.6	9456.3	0.0	191.2	303.0	129.2	486.2	0.220	0.002	0.000	0.000	0.165	0.000	0.017	0.202	0.000	0.000	0.000	0.149	0.000	0.187	0.089	0.000	0.001
d30vnupost	039349_77	nu	1	19	17.28	1.57	1.6156482696533203	0.04564826965332025	307	35	6	18	18	4813	542	0.3402976989746094	0.21912765502929688	0.2763252258300781	390.2	82.0	65.9	6.5	8182.2	0.2	948.3	3712.5	76.2	20.1	32.3	2000.9	0.0	196.1	250.2	181.2	752.9	0.340	0.000	0.000	0.000	0.219	0.000	0.032	0.276	0.000	0.000	0.000	0.292	0.000	0.186	0.075	0.001	0.050
d30vnupost	039349_78	nu	1	10	8.781	0.89	0.8919754028320312	0.0019754028320312367	191	24	1	6	6	2055	673	0.20409011840820312	0.150421142578125	0.07939529418945312	238.0	53.7	43.2	3.9	4426.0	0.2	497.0	970.5	59.7	1.2	10.6	1585.3	0.0	177.5	98.2	43.7	389.0	0.204	0.003	0.000	0.000	0.150	0.000	0.008	0.079	0.000	0.000	0.000	0.036	0.000	0.184	0.025	0.000	0.059
d30vnupost	039349_79	nu	1	30	25.806	1.4	1.4478683471679688	0.04786834716796884	310	40	3	16	16	5920	1088	0.3161430358886719	0.2375335693359375	0.285003662109375	381.4	75.3	60.6	6.0	7164.7	0.2	1076.2	4316.1	72.9	7.5	27.5	10995.2	0.0	188.7	265.5	178.9	633.1	0.316	0.000	0.000	0.000	0.238	0.000	0.016	0.285	0.000	0.000	0.000	0.143	0.000	0.184	0.072	0.000	0.050
d30vnupost	039349_7	nu	1	28	23.969	1.94	1.94	0.0	304	36	7	17	17	5238	680	0.4060249328613281	0.2586555480957031	0.3819389343261719	455.6	91.7	74.9	6.7	9458.6	0.2	1595.1	5550.9	84.6	57.9	205.8	4268.1	0.0	191.1	363.1	250.0	876.0	0.406	0.000	0.000	0.000	0.259	0.000	0.024	0.382	0.000	0.000	0.001	0.386	0.000	0.188	0.108	0.000	0.038
d30vnupost	039349_80	nu	1	16	11.419	0.79	1.0585594177246094	0.26855941772460934	208	34	4	12	12	4051	609	0.17873764038085938	0.15183258056640625	0.18299102783203125	220.7	48.0	38.3	4.0	3863.5	0.2	336.7	2235.2	44.2	11.3	20.3	3442.1	0.0	190.3	227.3	114.7	427.2	0.179	0.004	0.000	0.000	0.152	0.000	0.000	0.183	0.000	0.000	0.000	0.134	0.000	0.185	0.065	0.000	0.013
d30vnupost	039349_81	nu	1	25	20.625	1.39	1.39	0.0	273	32	10	17	17	3770	703	0.237518310546875	0.16751480102539062	0.2516593933105469	280.1	58.1	48.5	4.8	5701.7	0.2	547.4	3974.0	69.2	339.7	1178.8	6852.4	0.0	192.5	302.7	175.4	592.5	0.238	0.000	0.000	0.000	0.168	0.000	0.015	0.252	0.000	0.005	0.040	0.248	0.000	0.187	0.091	0.000	0.002
d30vnupost	039349_82	nu	1	22	17.467	1.04	1.3102531433105469	0.27025314331054684	219	31	7	17	17	4627	668	0.211334228515625	0.17352676391601562	0.2441253662109375	256.1	57.9	44.6	4.2	4128.8	0.2	316.0	4453.7	49.4	26.0	109.5	6550.8	0.0	194.1	310.1	170.5	559.8	0.211	0.001	0.000	0.000	0.174	0.000	0.000	0.244	0.000	0.000	0.001	0.265	0.000	0.183	0.083	0.001	-0.001
d30vnupost	039349_83	nu	1	21	17.314	1.44	1.4794158935546875	0.03941589355468755	247	44	5	19	19	5585	617	0.2817726135253906	0.21456146240234375	0.3311958312988281	327.0	68.1	54.9	4.8	6281.2	0.2	816.9	4778.2	58.0	15.0	78.7	3355.9	0.0	180.0	240.3	208.9	588.9	0.282	0.000	0.001	0.000	0.215	0.000	0.000	0.331	0.000	0.001	0.000	0.205	0.000	0.188	0.076	0.000	0.039
d30vnupost	039349_8	nu	1	15	12.708	0.63	0.9009780883789062	0.27097808837890625	167	29	5	9	9	2976	579	0.10843276977539062	0.1267547607421875	0.12042236328125	144.6	38.7	31.2	2.8	2940.7	0.2	263.5	1701.2	40.9	2.3	7.6	6570.0	0.0	183.2	260.0	79.5	293.9	0.108	0.003	0.000	0.000	0.127	0.000	0.000	0.120	0.000	0.000	0.000	0.127	0.000	0.187	0.079	0.001	0.000
d30vnupost	039349_9	nu	1	14	10.362	0.86	1.1671257019042969	0.3071257019042969	170	32	4	14	14	4569	659	0.2241363525390625	0.15671539306640625	0.22471237182617188	264.4	57.0	45.8	3.7	4192.3	0.2	364.1	2681.0	46.5	6.8	8.9	1570.6	0.0	172.1	160.6	136.7	454.1	0.224	0.002	0.000	0.000	0.157	0.000	0.007	0.225	0.000	0.000	0.000	0.135	0.000	0.186	0.051	0.001	0.037
