tag	event	mode	stmfit	wall_s	node_core_s	vmhwm_gb	peak_gb	hwm_gap	nclus	nstm	nstm1	nfit	nseg	sum_npts	max_npts	load_gb	steiner_gb	stm_gb	ms_load	ms_scope	ms_flag	ms_unmerge	ms_steiner	ms_fv	ms_tgm	ms_stm	ms_fc	ms_protect	ms_refresh	ms_michel	ms_nu	ms_w_pr	ms_w_disp	ms_w_stm	ms_done	d_load	d_scope	d_flag	d_unmerge	d_steiner	d_fv	d_tgm	d_stm	d_fc	d_protect	d_refresh	d_michel	d_nu	d_w_pr	d_w_disp	d_w_stm	d_done
d30hnupre	028084_2	nu	1	114	95.574	7.51	7.51	0.0	99	63	5	36	36	14931	1153	0.5986289978027344	0.3829231262207031	6.056308746337891	551.6	117.4	91.7	0.0	18824.2	0.2	2967.9	58386.0	203.8	0.9	5.0	7794.0	0.0	195.3	898.3	2621.8	1579.6	0.599	0.000	0.000	0.000	0.383	0.000	0.099	6.056	0.001	0.000	0.000	0.001	0.000	0.153	0.003	0.000	-0.005
d30hnupre	028084_30	nu	1	30	28.539	2.12	2.12	0.0	87	58	3	15	15	5928	936	0.255401611328125	0.24883270263671875	1.2719917297363281	267.7	57.8	42.3	0.0	7463.2	0.2	1112.8	11794.4	94.0	1.0	7.2	5613.5	0.0	175.9	273.3	541.9	557.0	0.255	0.000	0.000	0.000	0.249	0.000	0.001	1.272	0.000	0.000	0.000	0.002	0.000	0.153	0.000	0.000	0.002
d30hnupre	028084_3	nu	1	60	40.492	2.88	2.88	0.0	76	56	9	25	25	7308	882	0.377044677734375	0.3042793273925781	1.8125629425048828	410.6	77.5	57.1	0.0	12707.0	0.2	2230.3	15028.0	130.3	37.9	221.0	6232.7	0.0	191.9	501.8	886.9	1014.0	0.377	0.000	0.000	0.000	0.304	0.000	0.045	1.813	0.000	0.000	0.000	0.002	0.000	0.153	0.000	0.000	0.002
d30hnupre	028084_4	nu	1	70	50.282	2.69	2.69	0.0	90	52	4	20	20	8905	780	0.43163299560546875	0.2834320068359375	1.5419197082519531	429.3	91.3	67.4	0.0	12171.7	0.2	2261.2	18503.5	148.7	0.9	7.4	13300.4	0.0	199.9	536.4	644.4	906.1	0.432	0.000	0.000	0.000	0.283	0.000	0.092	1.542	0.000	0.000	0.000	0.001	0.000	0.153	0.000	0.000	0.000
d30hnupre	028084_5	nu	1	62	43.107	3.96	3.96	0.0	99	71	2	23	23	11286	1092	0.41834259033203125	0.3110160827636719	2.8275108337402344	401.6	81.0	59.3	0.0	12779.2	0.2	2153.4	23574.3	183.9	1.2	6.3	398.0	0.0	174.3	174.6	1273.9	901.5	0.418	0.000	0.000	0.000	0.311	0.000	0.058	2.828	0.000	0.000	0.000	0.000	0.000	0.153	0.000	0.000	0.001
d30hnupre	028084_6	nu	1	46	42.782	3.31	3.3157920837402344	0.005792083740234322	93	64	4	29	29	12164	1770	0.43768310546875	0.3100852966308594	2.172393798828125	431.9	92.2	68.5	0.0	15327.3	0.2	2729.1	19922.1	163.1	1.4	8.6	814.3	0.0	190.1	193.4	1003.4	938.8	0.438	0.001	0.000	0.000	0.310	0.000	0.054	2.172	0.000	0.000	0.000	0.001	0.000	0.153	0.000	0.000	0.001
d30hnupre	028084_7	nu	1	45	43.766	3.26	3.2631397247314453	0.0031397247314455257	110	78	10	30	30	7930	1044	0.329925537109375	0.2386932373046875	2.289457321166992	335.7	76.7	69.9	0.0	10667.6	0.2	2022.2	23494.2	124.7	26.4	32.9	3700.1	0.0	175.3	313.4	999.6	941.7	0.330	0.001	0.000	0.000	0.239	0.000	0.064	2.289	0.000	0.000	0.000	0.001	0.000	0.155	0.001	-0.000	-0.002
d30hnupre	028084_8	nu	1	44	42.813	3.05	3.0545711517333984	0.004571151733398615	93	73	8	24	24	9123	1077	0.228271484375	0.181793212890625	2.264251708984375	245.2	54.3	39.8	0.0	7055.8	0.1	929.9	22253.2	103.6	135.9	665.8	8188.6	0.0	192.8	596.5	968.4	765.2	0.228	0.000	0.000	0.000	0.182	0.000	0.034	2.264	0.000	0.000	0.000	0.002	0.000	0.153	0.003	-0.000	-0.002
d30hnupre	028084_9	nu	1	45	43.125	2.54	2.5446319580078125	0.0046319580078124645	97	68	6	22	22	9725	1032	0.25919342041015625	0.21357345581054688	1.6883277893066406	262.8	56.9	41.1	0.0	8830.4	0.2	1170.8	14626.2	111.6	17.3	9.6	15244.3	0.0	179.2	394.1	728.5	675.9	0.259	0.000	0.000	0.000	0.214	0.000	0.042	1.688	0.000	0.000	0.000	0.002	0.000	0.138	0.018	0.000	0.000
d30hnupre	029107_0	nu	1	39	37.55	3.72	3.722705841064453	0.0027058410644529296	98	74	3	30	30	9932	968	0.3045616149902344	0.22927474975585938	2.8045082092285156	318.9	66.6	49.8	0.0	8847.6	0.2	1335.8	23306.6	127.0	0.9	7.9	355.3	0.0	171.9	158.8	1277.2	725.0	0.305	0.000	0.000	0.000	0.229	0.000	0.043	2.805	0.000	0.000	0.000	0.001	0.000	0.153	0.003	-0.000	-0.002
