tag	event	mode	stmfit	wall_s	node_core_s	vmhwm_gb	peak_gb	hwm_gap	nclus	nstm	nstm1	nfit	nseg	sum_npts	max_npts	load_gb	steiner_gb	stm_gb	ms_load	ms_scope	ms_flag	ms_unmerge	ms_steiner	ms_fv	ms_tgm	ms_stm	ms_fc	ms_protect	ms_refresh	ms_michel	ms_nu	ms_w_pr	ms_w_disp	ms_w_stm	ms_done	d_load	d_scope	d_flag	d_unmerge	d_steiner	d_fv	d_tgm	d_stm	d_fc	d_protect	d_refresh	d_michel	d_nu	d_w_pr	d_w_disp	d_w_stm	d_done
d30vpre	039349_25	stm	1	21	15.411	1.32	1.3313102722167969	0.011310272216796813	266	36	3	17	17	6089	824	0.3573875427246094	0.21694183349609375	0.4329719543457031	387.3	86.6	69.7	5.9	7882.2	0.2	799.9	4434.5	81.4	27.8	251.4	0.0	0.0	0.0	0.2	332.7	688.8	0.357	0.000	0.000	0.000	0.217	0.000	0.028	0.433	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.153	0.000
d30vpre	039349_26	stm	1	28	21.111	1.4	1.4	0.0	227	36	6	19	19	5820	946	0.3195304870605469	0.2570762634277344	0.4898529052734375	365.2	76.9	61.9	5.6	9574.6	0.2	2291.3	7258.8	86.3	53.6	16.4	0.0	0.0	0.0	0.1	357.7	538.8	0.320	0.000	0.000	0.000	0.257	0.000	0.033	0.490	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.155	0.001
d30vpre	039349_27	stm	1	23	13.756	1.21	1.2121772766113281	0.0021772766113281605	202	33	4	18	18	5516	579	0.24777603149414062	0.18441009521484375	0.4805946350097656	284.2	62.3	51.1	4.3	5199.1	0.2	514.8	5274.0	56.6	412.5	833.7	0.0	0.0	0.0	0.2	350.5	434.4	0.248	0.000	0.000	0.000	0.184	0.000	0.000	0.481	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.156	-0.001
d30vpre	039349_28	stm	1	37	29.111	2.12	2.12	0.0	409	39	6	17	17	5617	1114	0.5943489074707031	0.3062896728515625	0.8359413146972656	643.0	141.3	113.3	10.7	15272.9	0.3	1645.7	8950.3	132.3	20.4	93.3	0.0	0.0	0.0	0.3	492.2	944.8	0.594	0.000	0.000	0.000	0.306	0.000	0.060	0.836	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.154	0.002
d30vpre	039349_29	stm	1	17	10.382	0.99	1.0108089447021484	0.020808944702148446	212	34	5	14	14	5379	1098	0.19776535034179688	0.1750335693359375	0.3382720947265625	249.1	55.7	43.7	4.2	4688.5	0.2	297.9	3901.5	56.1	15.8	173.2	0.0	0.0	0.0	0.2	284.5	376.0	0.198	0.002	0.000	0.000	0.175	0.000	0.000	0.338	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.153	0.002
d30vpre	039349_2	stm	1	8	6.31	0.48	0.7772636413574219	0.2972636413574219	235	28	5	10	10	2056	593	0.15303802490234375	0.12266921997070312	0.12269973754882812	193.9	44.5	34.6	3.5	3556.7	0.2	462.4	1128.1	37.4	7.4	68.3	0.0	0.0	0.0	0.2	238.0	341.6	0.153	0.003	0.000	0.000	0.123	0.000	0.018	0.123	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.152	0.062
d30vpre	039349_30	stm	1	20	16.087	1.28	1.4321041107177734	0.1521041107177734	246	39	6	16	16	6212	714	0.2967681884765625	0.24346160888671875	0.59234619140625	339.5	71.8	56.0	5.2	6848.4	0.2	985.4	6113.1	76.6	46.5	232.5	0.0	0.0	0.0	0.2	382.5	520.7	0.297	0.001	0.000	0.000	0.243	0.000	0.000	0.592	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.153	0.002
d30vpre	039349_31	stm	1	20	15.057	1.46	1.4631366729736328	0.003136672973632848	196	35	5	18	18	7690	931	0.2915306091308594	0.18138885498046875	0.6798629760742188	350.5	72.8	57.9	5.1	5917.4	0.2	495.3	6855.6	61.4	1.6	7.5	0.0	0.0	0.0	0.1	417.2	502.2	0.292	0.000	0.000	0.000	0.181	0.000	0.010	0.680	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.153	0.002
d30vpre	039349_32	stm	1	12	7.591	0.88	0.88	0.0	205	24	6	11	11	3243	495	0.17123794555664062	0.15931320190429688	0.20855712890625	211.3	46.5	36.5	3.5	3854.7	0.2	503.2	2065.8	50.7	8.8	11.6	0.0	0.0	0.0	0.1	240.4	340.6	0.171	0.003	0.000	0.000	0.159	0.000	0.001	0.209	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.153	0.039
d30vpre	039349_33	stm	1	24	22.964	1.39	1.39	0.0	272	36	4	14	14	5845	864	0.3627204895019531	0.3712158203125	0.3521881103515625	407.6	89.6	72.0	6.6	10328.9	0.2	1471.7	4842.7	71.3	1933.3	2418.6	0.0	0.0	0.0	0.2	360.4	596.1	0.363	0.000	0.000	0.000	0.371	0.000	0.000	0.352	0.000	0.000	0.004	0.000	0.000	0.000	0.000	0.153	0.002
d30vpre	039349_34	stm	1	8	5.923	0.82	0.8239402770996094	0.003940277099609424	178	28	3	10	10	3138	961	0.17280197143554688	0.14462661743164062	0.14868545532226562	221.6	55.6	38.0	3.1	3184.5	0.2	290.8	1326.6	43.1	15.9	7.4	0.0	0.0	0.0	0.1	204.1	332.5	0.173	0.000	0.000	0.000	0.145	0.000	0.000	0.149	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.153	0.062
d30vpre	039349_35	stm	1	11	6.814	0.82	0.824462890625	0.004462890625000049	193	45	4	9	9	2597	870	0.17255401611328125	0.14859771728515625	0.14435577392578125	213.0	49.5	38.9	3.7	3841.8	0.2	539.3	1315.5	45.5	8.9	11.2	0.0	0.0	0.0	0.1	199.0	347.4	0.173	0.004	0.000	0.000	0.149	0.000	0.001	0.144	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.153	0.059
d30vpre	039349_36	stm	1	11	6.243	0.68	0.8571510314941406	0.17715103149414058	209	33	5	9	9	2689	523	0.191558837890625	0.15735244750976562	0.1510162353515625	237.0	50.9	39.9	3.6	3403.4	0.2	245.8	1435.1	51.0	1.4	23.9	0.0	0.0	0.0	0.1	200.2	351.8	0.192	0.002	0.000	0.000	0.157	0.000	0.000	0.151	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.153	0.061
d30vpre	039349_37	stm	1	25	19.912	1.48	1.5763473510742188	0.09634735107421877	316	31	5	14	14	5130	1071	0.4636802673339844	0.2819023132324219	0.3772125244140625	553.2	109.0	84.3	7.6	11528.3	0.2	2037.6	3769.2	102.7	18.9	80.6	0.0	0.0	0.0	0.2	285.0	765.6	0.464	0.000	0.000	0.001	0.282	0.000	0.067	0.377	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.153	0.083
d30vpre	039349_38	stm	1	24	17.642	1.41	1.4208412170410156	0.010841217041015705	232	31	7	18	18	5325	587	0.35674285888671875	0.27794647216796875	0.4877471923828125	408.1	81.6	68.1	5.9	8741.5	0.2	1338.3	5321.6	105.0	71.4	132.6	0.0	0.0	0.0	0.2	359.0	602.1	0.357	0.000	0.000	0.000	0.278	0.000	0.000	0.488	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.153	0.002
d30vpre	039349_39	stm	1	13	7.422	0.6	0.858123779296875	0.258123779296875	193	31	3	12	12	3302	608	0.15984344482421875	0.13148117065429688	0.2594108581542969	216.0	45.7	35.3	3.6	3355.0	0.2	342.5	2586.5	40.4	1.6	14.8	0.0	0.0	0.0	0.1	253.9	332.0	0.160	0.004	0.000	0.000	0.131	0.000	0.003	0.259	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.153	0.005
d30vpre	039349_3	stm	1	13	7.964	0.67	0.9320907592773438	0.2620907592773437	186	29	5	13	13	3544	1198	0.22211837768554688	0.17498779296875	0.17674636840820312	262.6	56.8	45.8	3.6	3909.2	0.2	382.9	2204.9	44.0	29.2	176.4	0.0	0.0	0.0	0.2	218.1	403.6	0.222	0.002	0.000	0.000	0.175	0.000	0.000	0.177	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.152	0.060
d30vpre	039349_40	stm	1	8	4.061	0.54	0.6555595397949219	0.11555953979492184	219	35	2	4	4	1317	743	0.11093902587890625	0.10707473754882812	0.051952362060546875	150.2	35.1	27.9	3.5	2548.7	0.2	235.9	450.3	30.8	2.0	21.9	0.0	0.0	0.0	0.2	178.6	251.4	0.111	0.003	0.000	0.000	0.107	0.000	0.004	0.052	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.178	0.051
d30vpre	039349_41	stm	1	15	8.385	0.6	0.9171028137207031	0.31710281372070315	181	30	2	11	11	3619	715	0.19736480712890625	0.18001556396484375	0.20030593872070312	291.2	58.8	48.6	3.7	4401.2	0.2	620.4	2088.2	46.6	2.7	21.5	0.0	0.0	0.0	0.1	261.7	389.5	0.197	0.001	0.000	0.000	0.180	0.000	0.000	0.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.153	0.043
d30vpre	039349_42	stm	1	14	7.082	0.49	0.7898788452148438	0.29987884521484376	197	31	6	10	10	2624	564	0.13901138305664062	0.13505935668945312	0.14290237426757812	203.2	40.8	31.8	3.2	3659.8	0.2	842.9	1500.9	55.9	12.1	21.8	0.0	0.0	0.0	0.1	198.3	316.1	0.139	0.004	0.000	0.000	0.135	0.000	0.023	0.143	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.156	0.045
d30vpre	039349_43	stm	1	14	5.332	0.47	0.7568168640136719	0.2868168640136719	205	26	6	11	11	1528	474	0.15235519409179688	0.11455535888671875	0.0975799560546875	197.1	49.9	33.6	3.3	3101.3	0.2	339.0	765.1	63.1	43.2	107.8	0.0	0.0	0.0	0.2	208.1	320.9	0.152	0.001	0.000	0.000	0.115	0.000	0.019	0.098	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.162	0.067
d30vpre	039349_44	stm	1	26	16.975	1.05	1.4354133605957031	0.3854133605957031	377	44	8	19	19	6253	1182	0.3506927490234375	0.20631027221679688	0.5566673278808594	420.3	91.3	80.6	6.7	7665.1	0.2	582.1	6550.7	78.5	17.8	104.6	0.0	0.0	0.0	0.2	416.0	621.1	0.351	0.000	0.000	0.000	0.206	0.000	0.023	0.557	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.155	-0.000
d30vpre	039349_45	stm	1	18	9.315	0.67	0.9474411010742188	0.2774411010742187	199	32	3	12	12	3711	621	0.21146011352539062	0.17152786254882812	0.236053466796875	325.5	60.3	54.5	3.7	4856.3	0.2	575.9	2531.2	52.4	6.5	14.8	0.0	0.0	0.0	0.1	248.7	405.1	0.211	0.002	0.000	0.000	0.172	0.000	0.001	0.236	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.153	0.030
d30vpre	039349_46	stm	1	15	8.43	0.94	0.94	0.0	212	34	1	11	11	2861	555	0.211212158203125	0.17314910888671875	0.21419906616210938	267.2	53.8	44.4	4.4	4628.2	0.2	591.8	1906.0	62.4	1.1	16.6	0.0	0.0	0.0	0.1	225.3	433.2	0.211	0.000	0.000	0.000	0.173	0.000	0.000	0.214	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.153	0.042
d30vpre	039349_47	stm	1	19	12.598	1.17	1.17	0.0	231	45	5	17	17	4983	612	0.24690628051757812	0.17685317993164062	0.4351959228515625	303.7	63.9	59.4	5.4	5419.6	0.2	765.6	4484.5	59.7	185.6	196.1	0.0	0.0	0.0	0.3	362.0	451.7	0.247	0.000	0.000	0.000	0.177	0.000	0.012	0.435	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.152	0.002
d30vpre	039349_48	stm	1	24	18.04	1.41	1.5704536437988281	0.1604536437988282	275	33	6	20	20	6298	648	0.3459663391113281	0.20845413208007812	0.6941108703613281	402.4	86.8	76.8	6.8	7409.8	0.3	877.1	7529.8	78.5	41.4	120.1	0.0	0.0	0.0	0.2	459.0	591.8	0.346	0.000	0.000	0.000	0.208	0.000	0.022	0.694	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.155	0.003
d30vpre	039349_49	stm	1	12	8.288	0.59	0.9075698852539062	0.3175698852539063	192	36	3	11	11	2345	464	0.21132278442382812	0.17106246948242188	0.15599441528320312	241.7	55.9	44.1	3.8	4695.9	0.2	801.2	1479.8	49.5	1.5	18.5	0.0	0.0	0.0	0.2	224.6	409.6	0.211	0.002	0.000	0.000	0.171	0.000	0.006	0.156	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.156	0.063
d30vpre	039349_4	stm	1	13	11.171	1.11	1.1224079132080078	0.012407913208007715	276	30	6	14	14	4305	707	0.27263641357421875	0.17908859252929688	0.341461181640625	351.2	67.4	62.9	7.0	5962.2	0.2	528.8	3054.6	65.2	15.5	18.5	0.0	0.0	0.0	0.2	298.4	471.1	0.273	0.000	0.000	0.000	0.179	0.000	0.020	0.341	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.153	0.013
d30vpre	039349_50	stm	1	15	9.596	0.66	0.9339828491210938	0.2739828491210937	267	31	5	13	13	3657	944	0.20070648193359375	0.1771087646484375	0.21258163452148438	263.2	53.5	42.9	4.2	5389.0	0.2	737.1	2193.4	51.1	9.4	24.9	0.0	0.0	0.0	0.1	228.1	375.7	0.201	0.003	0.000	0.000	0.177	0.000	0.005	0.213	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.154	0.039
d30vpre	039349_51	stm	1	14	8.324	0.66	0.9934043884277344	0.33340438842773434	231	31	8	16	16	2772	459	0.25510406494140625	0.188690185546875	0.18625640869140625	317.7	66.3	52.6	5.3	4641.2	0.2	569.2	1603.1	54.8	7.1	46.3	0.0	0.0	0.0	0.2	214.9	451.7	0.255	0.001	0.000	0.000	0.189	0.000	0.000	0.186	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.153	0.068
d30vpre	039349_52	stm	1	16	10.331	1.02	1.1009502410888672	0.08095024108886717	230	26	3	13	13	3725	1060	0.2930946350097656	0.19775390625	0.2587013244628906	362.4	71.9	56.8	4.8	5562.1	0.2	620.4	2317.2	66.2	31.4	225.9	0.0	0.0	0.0	0.2	245.4	499.7	0.293	0.000	0.000	0.000	0.198	0.000	0.006	0.259	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.152	0.050
d30vpre	039349_53	stm	1	19	13.948	0.97	1.2887954711914062	0.3187954711914063	230	30	5	14	14	5196	650	0.3353919982910156	0.22217559814453125	0.40702056884765625	370.0	79.8	64.8	5.4	6947.5	0.2	1053.0	4085.8	71.3	1.6	24.6	0.0	0.0	0.0	0.2	304.0	542.9	0.335	0.000	0.000	0.000	0.222	0.000	0.023	0.407	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.153	0.004
d30vpre	039349_54	stm	1	20	14.122	1.13	1.3857364654541016	0.25573646545410167	247	35	8	21	21	7316	1221	0.2538185119628906	0.1868133544921875	0.6318588256835938	289.4	61.5	49.5	4.9	5209.4	0.2	697.9	6403.1	65.1	57.3	79.2	0.0	0.0	0.0	0.2	429.5	477.4	0.254	0.001	0.000	0.000	0.187	0.000	0.014	0.632	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.156	-0.001
d30vpre	039349_55	stm	1	14	7.933	0.63	0.9257431030273438	0.29574310302734375	213	35	3	10	10	2569	484	0.22385787963867188	0.170562744140625	0.17795181274414062	274.5	57.4	47.0	4.3	4610.4	0.2	401.8	1599.4	55.6	2.0	13.7	0.0	0.0	0.0	0.1	219.1	415.4	0.224	0.000	0.000	0.000	0.171	0.000	0.000	0.178	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.153	0.056
d30vpre	039349_56	stm	1	22	17.331	1.68	1.6838645935058594	0.003864593505859437	236	38	8	26	26	9282	1144	0.2982215881347656	0.1961822509765625	0.8821983337402344	340.4	70.5	56.4	5.2	6005.7	0.2	413.4	8804.4	65.9	47.4	161.3	0.0	0.0	0.0	0.2	520.9	530.9	0.298	0.000	0.000	0.001	0.196	0.000	0.008	0.882	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.153	0.003
d30vpre	039349_57	stm	1	19	15.247	1.14	1.1512374877929688	0.011237487792968848	237	33	4	14	14	5169	603	0.26190948486328125	0.2515716552734375	0.32653045654296875	292.2	66.2	53.3	5.2	7881.8	0.2	1428.2	3788.2	63.5	89.3	405.5	0.0	0.0	0.0	0.2	296.8	528.9	0.262	0.000	0.000	0.001	0.252	0.000	0.000	0.327	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.153	0.015
d30vpre	039349_58	stm	1	15	9.274	0.77	0.8915290832519531	0.12152908325195311	245	37	3	6	6	770	355	0.22179412841796875	0.3654365539550781	0.0	266.9	61.8	49.0	5.5	6773.7	0.2	611.1	649.2	49.5	2.6	19.6	0.0	0.0	0.0	0.2	180.8	378.7	0.222	0.001	0.000	0.000	0.365	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.156	0.002
d30vpre	039349_59	stm	1	10	5.236	0.49	0.80938720703125	0.31938720703125	180	26	4	8	8	2038	570	0.18542861938476562	0.11592483520507812	0.12018585205078125	235.0	52.0	40.4	3.0	2877.1	0.2	233.6	1018.8	39.2	5.2	6.7	0.0	0.0	0.0	0.1	181.4	350.8	0.185	0.004	0.000	0.000	0.116	0.000	0.011	0.120	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.156	0.073
d30vpre	039349_5	stm	1	15	10.524	0.89	1.0711097717285156	0.1811097717285156	267	34	3	13	13	4561	734	0.26277923583984375	0.18735885620117188	0.23849105834960938	299.9	65.4	52.7	5.4	5663.5	0.2	990.0	2364.2	55.2	1.7	14.2	0.0	0.0	0.0	0.1	237.0	470.6	0.263	0.000	0.000	0.000	0.187	0.000	0.030	0.238	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.153	0.057
d30vpre	039349_60	stm	1	16	8.867	0.65	0.9317893981933594	0.28178939819335935	189	25	3	11	11	4730	1315	0.19292449951171875	0.15192794799804688	0.278076171875	240.7	53.0	41.0	3.8	4564.0	0.2	462.7	2635.2	39.3	2.3	9.7	0.0	0.0	0.0	0.1	254.3	355.8	0.193	0.002	0.000	0.000	0.152	0.000	0.001	0.278	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.154	0.010
d30vpre	039349_61	stm	1	15	8.096	0.91	0.9218711853027344	0.011871185302734344	177	33	8	16	16	5193	816	0.1594085693359375	0.12872695922851562	0.3241004943847656	213.9	44.8	35.7	3.0	3278.8	0.2	296.5	3382.9	44.3	4.5	12.2	0.0	0.0	0.0	0.1	269.8	314.7	0.159	0.004	0.000	0.000	0.129	0.000	0.007	0.324	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.156	0.000
d30vpre	039349_62	stm	1	16	8.434	0.99	0.99	0.0	248	30	6	12	12	3217	536	0.23143386840820312	0.18815994262695312	0.23221969604492188	274.8	57.1	46.8	4.3	4355.0	0.2	486.0	2061.1	49.1	25.4	159.7	0.0	0.0	0.0	0.2	240.4	423.5	0.231	0.000	0.000	0.000	0.188	0.000	0.001	0.232	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.152	0.040
d30vpre	039349_63	stm	1	19	12.597	1.05	1.1495018005371094	0.09950180053710933	251	26	6	10	10	3587	1056	0.30764007568359375	0.2335052490234375	0.19969940185546875	346.7	81.4	65.2	5.7	7385.7	0.2	1202.4	2020.4	76.9	53.5	132.8	0.0	0.0	0.0	0.2	223.9	543.8	0.308	0.000	0.000	0.000	0.234	0.000	0.022	0.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.153	0.091
d30vpre	039349_64	stm	1	16	9.683	1.03	1.0333251953125	0.0033251953124999734	291	44	10	16	16	3245	452	0.2484588623046875	0.18088531494140625	0.261566162109375	283.9	64.2	51.1	5.0	4967.9	0.2	624.8	2617.6	57.0	9.4	26.1	0.0	0.0	0.0	0.1	253.4	441.6	0.248	0.000	0.000	0.000	0.181	0.000	0.007	0.262	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.155	0.036
d30vpre	039349_65	stm	1	9	5.064	0.71	0.7596054077148438	0.049605407714843786	165	24	1	9	9	1982	726	0.1535797119140625	0.138336181640625	0.09148025512695312	197.3	43.9	34.5	3.4	3002.0	0.2	294.0	789.2	35.2	1.1	9.0	0.0	0.0	0.0	0.7	182.7	312.1	0.154	0.004	0.000	0.000	0.138	0.000	0.001	0.091	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.164	0.063
d30vpre	039349_66	stm	1	13	9.245	0.64	0.9357948303222656	0.2957948303222656	234	38	4	12	12	2891	592	0.19786834716796875	0.20090103149414062	0.202301025390625	233.4	51.3	40.5	4.1	4882.0	0.2	1257.6	1852.9	52.2	28.1	11.5	0.0	0.0	0.0	0.1	226.5	369.7	0.198	0.001	0.000	0.000	0.201	0.000	0.002	0.202	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.153	0.036
d30vpre	039349_67	stm	1	12	5.967	0.52	0.8072090148925781	0.2872090148925781	231	37	6	10	10	2199	435	0.16242599487304688	0.12271881103515625	0.14667129516601562	215.0	51.0	36.0	3.7	3398.4	0.2	331.5	1163.8	42.2	2.0	29.3	0.0	0.0	0.0	0.1	194.8	316.2	0.162	0.003	0.000	0.000	0.123	0.000	0.020	0.147	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.153	0.057
d30vpre	039349_68	stm	1	21	13.859	0.91	1.2672042846679688	0.3572042846679687	244	42	8	19	19	5496	589	0.2535667419433594	0.20603561401367188	0.4894676208496094	299.7	62.3	52.0	4.6	6063.7	0.2	918.8	5229.0	68.5	17.4	21.0	0.0	0.0	0.0	0.2	342.5	465.0	0.254	0.000	0.000	0.000	0.206	0.000	0.018	0.489	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.153	0.003
d30vpre	039349_69	stm	1	22	13.551	1.18	1.18	0.0	226	29	2	9	9	3293	1096	0.3107719421386719	0.2868385314941406	0.16346359252929688	331.8	73.1	59.5	5.3	7997.9	0.2	1911.8	1722.8	77.7	14.4	173.5	0.0	0.0	0.0	0.2	202.4	567.2	0.311	0.000	0.000	0.000	0.287	0.000	0.015	0.163	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.153	0.104
d30vpre	039349_6	stm	1	17	9.703	0.7	0.9781074523925781	0.27810745239257817	252	34	4	13	13	4148	627	0.20880508422851562	0.14462661743164062	0.31610107421875	259.1	54.4	43.0	4.3	4320.9	0.2	323.8	3746.7	53.4	13.4	13.8	0.0	0.0	0.0	0.1	268.1	379.8	0.209	0.002	0.000	0.000	0.145	0.000	0.011	0.316	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.153	0.000
d30vpre	039349_70	stm	1	17	11.14	1.21	1.2177276611328125	0.0077276611328125355	228	41	4	18	18	6242	1059	0.2544517517089844	0.17578506469726562	0.48775482177734375	293.2	64.5	54.7	5.3	4673.0	0.2	270.8	4652.2	69.7	11.7	23.4	0.0	0.0	0.0	0.2	336.8	442.4	0.254	0.000	0.000	0.000	0.176	0.000	0.000	0.488	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.153	0.003
d30vpre	039349_71	stm	1	20	14.284	0.93	1.2618255615234375	0.33182556152343745	276	34	5	13	13	4394	999	0.34061431884765625	0.2365264892578125	0.3047294616699219	372.6	83.1	65.1	6.1	7934.8	0.2	1204.5	3107.0	69.2	47.2	210.1	0.0	0.0	0.0	0.2	260.0	556.0	0.341	0.000	0.000	0.000	0.237	0.000	0.018	0.305	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.153	0.064
d30vpre	039349_72	stm	1	25	20.942	1.86	1.8791389465332031	0.019138946533203027	284	46	6	23	23	9291	766	0.36936187744140625	0.22943115234375	0.9771919250488281	418.6	92.0	73.5	7.9	7713.6	0.2	582.7	10028.7	72.3	68.1	248.1	0.0	0.0	0.0	0.2	561.9	686.1	0.369	0.000	0.000	0.000	0.229	0.000	0.004	0.977	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.153	0.002
d30vpre	039349_73	stm	1	15	9.786	0.84	1.0478496551513672	0.20784965515136722	247	37	5	13	13	3474	842	0.2739601135253906	0.19539642333984375	0.2221527099609375	325.2	68.0	56.2	4.7	5570.3	0.2	578.3	1993.9	58.9	27.8	149.5	0.0	0.0	0.0	0.2	226.8	478.3	0.274	0.000	0.000	0.000	0.195	0.000	0.001	0.222	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.155	0.056
d30vpre	039349_74	stm	1	13	7.584	0.63	0.8916282653808594	0.26162826538085937	197	38	2	13	13	3992	828	0.17112350463867188	0.141357421875	0.26651763916015625	211.0	45.7	36.3	3.1	3400.9	0.2	368.1	2603.3	41.9	31.6	75.8	0.0	0.0	0.0	0.2	246.9	331.3	0.171	0.002	0.000	0.000	0.141	0.000	0.003	0.267	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.154	0.011
d30vpre	039349_75	stm	1	26	19.392	1.2	1.641387939453125	0.44138793945312504	399	46	4	21	21	7033	903	0.3713531494140625	0.23224639892578125	0.7169685363769531	398.2	85.8	70.0	7.1	8461.2	0.2	921.6	7775.0	89.2	15.2	153.8	0.0	0.0	0.0	0.2	430.6	613.3	0.371	0.000	0.000	0.000	0.232	0.000	0.021	0.717	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.153	0.002
d30vpre	039349_76	stm	1	16	10.173	0.72	1.0121631622314453	0.29216316223144534	236	33	4	13	13	4214	847	0.21882247924804688	0.16477203369140625	0.3058738708496094	254.5	56.9	46.1	4.4	4902.5	0.2	745.0	3041.1	51.8	28.1	138.4	0.0	0.0	0.0	0.2	261.9	391.7	0.219	0.002	0.000	0.000	0.165	0.000	0.017	0.306	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.152	0.007
d30vpre	039349_77	stm	1	18	14.433	0.97	1.3156509399414062	0.3456509399414063	307	35	6	18	18	4813	542	0.3408393859863281	0.2186126708984375	0.4261665344238281	382.3	83.1	66.0	6.6	7928.9	0.2	902.0	3695.1	76.1	21.4	32.4	0.0	0.0	0.0	0.2	317.2	565.7	0.341	0.000	0.000	0.000	0.219	0.000	0.032	0.426	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.153	0.002
d30vpre	039349_78	stm	1	11	6.537	0.59	0.8511161804199219	0.2611161804199219	191	24	1	6	6	2055	673	0.20396041870117188	0.15055084228515625	0.09827041625976562	255.5	56.2	42.7	3.9	4080.8	0.2	386.6	896.7	44.6	1.2	10.2	0.0	0.0	0.0	0.1	179.8	378.4	0.204	0.003	0.000	0.000	0.151	0.000	0.007	0.098	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.165	0.079
d30vpre	039349_79	stm	1	19	14.269	1.3	1.3	0.0	310	40	3	16	16	5920	1088	0.3160972595214844	0.23525238037109375	0.43265533447265625	358.8	75.9	60.5	5.9	7108.3	0.2	1061.2	4288.1	72.2	8.3	26.3	0.0	0.0	0.0	0.2	319.9	525.7	0.316	0.000	0.000	0.000	0.235	0.000	0.017	0.433	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.153	0.003
d30vpre	039349_7	stm	1	24	18.921	1.6	1.6	0.0	304	36	7	17	17	5238	680	0.40613555908203125	0.2566375732421875	0.6131668090820312	484.1	100.5	79.4	7.3	9029.2	0.2	1529.1	5845.9	83.7	58.0	203.7	0.0	0.0	0.0	0.3	394.3	664.3	0.406	0.000	0.000	0.000	0.257	0.000	0.024	0.613	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.153	0.002
