arm	cid	ident	apa	face	nnew	norig	ncomp	ncomp_ss	nsup	legacy_rm	run_rm	nruns	maxrun_cm
029107_1_d07bbum	286	286	3	1	3	3	1	1	3	0	0	0	0.0
029107_1_d07bbum	292	292	3	1	4	4	1	1	4	0	0	0	0.0
029107_1_d07bbum	293	293	3	1	5	5	1	1	5	0	0	0	0.0
029107_1_d07bbum	301	301	1	1	4	4	1	1	4	0	0	0	0.0
029107_1_d07bbum	319	319	1	1	3	3	1	1	3	0	0	0	0.0
029107_1_d07bbum	323	323	3	1	4	4	1	1	4	0	0	0	0.0
029107_1_d07bbum	327	327	3	1	5	5	1	1	5	0	0	0	0.0
029107_1_d07bbum	329	329	3	1	4	4	1	1	4	0	0	0	0.0
029107_1_d07bbum	334	334	3	1	5	3	1	1	5	0	0	0	0.0
029107_1_d07bbum	336	336	3	1	3	3	1	1	3	0	0	0	0.0
029107_1_d07bbum	342	342	3	1	3	3	1	1	3	0	0	0	0.0
029107_1_d07bbum	349	349	3	1	4	4	1	1	4	0	0	0	0.0
029107_1_d07bbum	352	352	3	1	9	9	1	1	9	0	0	0	0.0
029107_1_d07bbum	354	354	3	1	3	3	1	1	3	0	0	0	0.0
029107_1_d07bbum	369	369	3	1	4	4	1	1	4	0	0	0	0.0
029107_1_d07bbum	375	375	0	0	8	2	1	1	4	0	0	2	0.5
029107_1_d07bbum	392	392	2	0	3	3	1	1	3	0	0	0	0.0
029107_1_d07bbum	402	402	2	0	4	4	1	1	4	0	0	0	0.0
029107_1_d07bbum	403	403	2	0	9	6	1	1	8	0	0	1	0.0
029107_1_d07bbum	437	437	0	0	9	9	1	1	9	0	0	0	0.0
029107_1_d07bbum	438	438	0	0	15	16	2	2	15	0	0	0	0.0
029107_1_d07bbum	439	439	0	0	40	49	1	1	40	0	0	0	0.0
029107_1_d07bbum	440	440	0	0	14	14	1	1	14	0	0	0	0.0
029107_1_d07bbum	441	441	0	0	19	14	1	1	17	0	0	2	0.0
029107_1_d07bbum	442	442	0	0	157	190	4	4	149	7	0	1	0.0
029107_1_d07bbum	444	444	0	0	34	37	1	1	34	0	0	0	0.0
029107_1_d07bbum	445	445	2	0	20	7	1	1	10	0	0	1	2.9
029107_1_d07bbum	446	446	2	0	58	51	1	1	55	0	0	2	0.8
029107_1_d07bbum	447	447	0	0	13	9	1	1	12	0	0	1	0.0
029107_1_d07bbum	448	448	2	0	5	5	1	1	5	0	0	0	0.0
029107_1_d07bbum	449	449	3	1	9	4	1	1	6	0	0	2	0.3
029107_12_d07bbum	1	1	0	0	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	2	2	0	0	3	3	2	2	3	0	0	0	0.0
029107_12_d07bbum	3	3	0	0	12	10	1	1	10	0	0	1	0.4
029107_12_d07bbum	5	5	2	0	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	6	6	2	0	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	7	7	2	0	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	8	8	2	0	6	6	1	1	6	0	0	0	0.0
029107_12_d07bbum	9	9	2	0	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	10	10	2	0	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	11	11	2	0	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	12	12	2	0	12	10	2	2	12	0	0	0	0.0
029107_12_d07bbum	13	13	2	0	9	8	1	1	8	0	0	1	0.0
029107_12_d07bbum	14	14	2	0	6	6	1	1	6	0	0	0	0.0
029107_12_d07bbum	17	17	2	0	6	6	2	2	6	0	0	0	0.0
029107_12_d07bbum	19	19	2	0	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	20	20	0	0	283	279	15	15	256	6	0	19	1.1
029107_12_d07bbum	21	21	0	0	378	114	9	9	144	6	127	51	62.2
029107_12_d07bbum	24	24	0	0	5643	1365	525	525	1191	2430	1529	204	68.1
029107_12_d07bbum	25	25	0	0	11340	4368	1154	1154	4707	4342	1300	371	68.5
029107_12_d07bbum	27	27	0	0	4369	2257	387	387	2044	1028	474	404	51.5
029107_12_d07bbum	27	27	2	0	1038	738	166	166	648	287	0	53	17.8
029107_12_d07bbum	28	28	0	0	280	121	22	22	125	72	60	10	46.4
029107_12_d07bbum	30	30	0	0	320	302	22	22	277	35	0	6	1.5
029107_12_d07bbum	31	31	0	0	3493	1988	237	237	2237	660	190	140	54.3
029107_12_d07bbum	31	31	2	0	13	11	2	2	12	0	0	1	0.0
029107_12_d07bbum	32	32	0	0	122	79	8	8	69	12	27	6	30.8
029107_12_d07bbum	33	33	0	0	398	452	7	7	364	16	0	5	10.3
029107_12_d07bbum	35	35	0	0	5108	2297	497	497	2078	1812	442	193	46.1
029107_12_d07bbum	36	36	0	0	465	371	28	28	296	55	0	58	13.6
029107_12_d07bbum	37	37	0	0	350	58	27	27	55	99	164	10	34.1
029107_12_d07bbum	38	38	0	0	175	148	4	4	129	2	0	20	8.4
029107_12_d07bbum	39	39	0	0	60	41	2	2	32	0	0	14	5.7
029107_12_d07bbum	40	40	0	0	1197	280	108	108	206	672	158	48	40.5
029107_12_d07bbum	43	43	2	0	167	151	4	4	145	7	0	11	1.9
029107_12_d07bbum	46	46	0	0	106	106	4	4	94	5	0	6	0.5
029107_12_d07bbum	46	46	2	0	1163	923	49	49	834	272	0	22	3.5
029107_12_d07bbum	47	47	0	0	7597	1213	797	797	1356	5175	625	136	58.9
029107_12_d07bbum	47	47	2	0	1784	598	218	218	543	1037	0	79	16.6
029107_12_d07bbum	48	48	0	0	147	141	8	8	118	6	0	16	3.8
029107_12_d07bbum	49	49	2	0	75	68	3	3	70	2	0	3	0.0
029107_12_d07bbum	51	51	2	0	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	54	54	2	0	80	53	4	4	60	7	0	3	3.4
029107_12_d07bbum	56	56	2	0	6	6	1	1	6	0	0	0	0.0
029107_12_d07bbum	58	58	2	0	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	59	59	2	0	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	60	60	1	1	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	61	61	1	1	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	62	62	1	1	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	63	63	1	1	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	64	64	1	1	5	6	1	1	5	0	0	0	0.0
029107_12_d07bbum	65	65	1	1	3	3	1	1	3	0	0	0	0.0
029107_12_d07bbum	66	66	1	1	8	4	1	1	6	0	0	1	0.4
029107_12_d07bbum	68	68	1	1	2	2	1	1	2	0	0	0	0.0
029107_12_d07bbum	69	69	1	1	3	3	1	1	3	0	0	0	0.0
029107_12_d07bbum	71	71	1	1	3	3	1	1	3	0	0	0	0.0
029107_12_d07bbum	72	72	1	1	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	73	73	1	1	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	74	74	1	1	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	75	75	1	1	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	76	76	1	1	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	77	77	1	1	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	78	78	3	1	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	79	79	3	1	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	80	80	3	1	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	81	81	3	1	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	82	82	3	1	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	83	83	3	1	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	84	84	3	1	3	3	1	1	3	0	0	0	0.0
029107_12_d07bbum	86	86	3	1	61	59	1	1	59	0	0	1	0.5
029107_12_d07bbum	87	87	1	1	244	202	10	10	192	46	0	3	1.3
029107_12_d07bbum	90	90	1	1	559	523	17	17	517	24	0	9	3.3
029107_12_d07bbum	91	91	1	1	14	12	1	1	13	0	0	1	0.0
029107_12_d07bbum	93	93	1	1	2	2	2	2	2	0	0	0	0.0
029107_12_d07bbum	95	95	1	1	352	208	18	18	215	54	0	48	14.7
029107_12_d07bbum	98	98	3	1	801	526	70	70	510	250	0	16	5.9
029107_12_d07bbum	100	100	1	1	2	2	1	1	2	0	0	0	0.0
029107_12_d07bbum	102	102	1	1	429	396	16	16	341	40	0	40	0.7
029107_12_d07bbum	103	103	1	1	126	166	1	1	113	0	0	10	0.5
029107_12_d07bbum	103	103	3	1	969	792	19	19	767	95	0	86	5.7
029107_12_d07bbum	105	105	1	1	281	239	15	15	231	26	0	18	3.0
029107_12_d07bbum	106	106	1	1	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	108	108	3	1	924	656	69	69	674	166	0	31	13.4
029107_12_d07bbum	110	110	3	1	1550	511	48	48	421	221	590	31	25.9
029107_12_d07bbum	112	112	3	1	162	144	6	6	140	12	0	8	1.5
029107_12_d07bbum	115	115	3	1	131	104	3	3	110	4	0	16	0.4
029107_12_d07bbum	117	117	3	1	29	40	2	2	27	0	0	2	0.0
029107_12_d07bbum	118	118	3	1	144	154	2	2	139	1	0	4	0.0
029107_12_d07bbum	120	120	3	1	14	25	1	1	11	0	0	3	0.0
029107_12_d07bbum	122	122	3	1	581	382	46	46	353	205	0	17	1.6
029107_12_d07bbum	123	123	3	1	64	55	3	3	55	6	0	3	0.0
029107_12_d07bbum	125	125	3	1	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	127	127	0	0	3088	1519	208	208	1322	1091	491	102	79.5
029107_12_d07bbum	127	127	1	1	882	544	32	32	421	96	254	19	79.8
029107_12_d07bbum	127	127	3	1	279	285	8	8	249	17	0	4	4.1
029107_12_d07bbum	128	128	0	0	3946	1652	345	345	1446	2055	209	114	28.9
029107_12_d07bbum	128	128	2	0	773	492	44	44	445	235	0	42	12.3
029107_12_d07bbum	128	128	3	1	1409	374	126	126	339	734	256	28	92.1
029107_12_d07bbum	129	129	2	0	774	236	38	38	238	223	285	10	89.5
029107_12_d07bbum	129	129	3	1	881	483	19	19	419	42	286	41	89.9
029107_12_d07bbum	130	130	2	0	1890	296	4	4	302	13	1565	11	262.7
029107_12_d07bbum	130	130	3	1	1150	302	2	2	304	3	832	12	261.0
029107_12_d07bbum	131	131	0	0	8	8	1	1	8	0	0	0	0.0
029107_12_d07bbum	132	132	0	0	10	10	1	1	10	0	0	0	0.0
029107_12_d07bbum	133	133	0	0	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	134	134	0	0	9	5	1	1	7	0	0	1	0.3
029107_12_d07bbum	135	135	0	0	3	3	1	1	3	0	0	0	0.0
029107_12_d07bbum	136	136	0	0	9	9	1	1	8	0	0	1	0.0
029107_12_d07bbum	137	137	0	0	6	6	1	1	6	0	0	0	0.0
029107_12_d07bbum	138	138	0	0	8	8	1	1	8	0	0	0	0.0
029107_12_d07bbum	139	139	0	0	23	13	1	1	13	0	0	1	3.0
029107_12_d07bbum	140	140	0	0	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	141	141	0	0	14	12	1	1	13	0	0	1	0.0
029107_12_d07bbum	142	142	0	0	19	21	1	1	17	0	0	1	0.3
029107_12_d07bbum	143	143	0	0	9	6	1	1	8	0	0	1	0.0
029107_12_d07bbum	144	144	0	0	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	145	145	0	0	6	6	2	2	6	0	0	0	0.0
029107_12_d07bbum	146	146	0	0	9	9	1	1	9	0	0	0	0.0
029107_12_d07bbum	147	147	0	0	11	10	1	1	10	0	0	1	0.0
029107_12_d07bbum	148	148	0	0	9	9	1	1	9	0	0	0	0.0
029107_12_d07bbum	149	149	0	0	15	17	3	3	13	0	0	2	0.0
029107_12_d07bbum	150	150	0	0	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	151	151	0	0	7	7	1	1	7	0	0	0	0.0
029107_12_d07bbum	152	152	0	0	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	153	153	0	0	7	7	1	1	7	0	0	0	0.0
029107_12_d07bbum	154	154	0	0	6	6	1	1	6	0	0	0	0.0
029107_12_d07bbum	155	155	0	0	12	12	1	1	12	0	0	0	0.0
029107_12_d07bbum	156	156	0	0	3	3	1	1	3	0	0	0	0.0
029107_12_d07bbum	157	157	0	0	10	5	1	1	8	0	0	2	0.0
029107_12_d07bbum	158	158	0	0	13	13	1	1	13	0	0	0	0.0
029107_12_d07bbum	159	159	0	0	26	21	3	3	25	0	0	1	0.0
029107_12_d07bbum	160	160	0	0	8	4	1	1	6	0	0	2	0.0
029107_12_d07bbum	161	161	0	0	8	9	1	1	6	0	0	1	0.4
029107_12_d07bbum	162	162	0	0	25	21	1	1	18	0	0	5	1.4
029107_12_d07bbum	163	163	0	0	28	15	1	1	26	0	0	2	0.0
029107_12_d07bbum	164	164	0	0	21	25	1	1	21	0	0	0	0.0
029107_12_d07bbum	165	165	0	0	6	6	1	1	6	0	0	0	0.0
029107_12_d07bbum	166	166	0	0	3	3	1	1	3	0	0	0	0.0
029107_12_d07bbum	167	167	0	0	33	9	1	1	11	0	0	2	6.3
029107_12_d07bbum	168	168	0	0	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	169	169	0	0	5	5	2	2	5	0	0	0	0.0
029107_12_d07bbum	170	170	2	0	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	171	171	2	0	10	10	1	1	10	0	0	0	0.0
029107_12_d07bbum	172	172	2	0	3	3	1	1	3	0	0	0	0.0
029107_12_d07bbum	173	173	2	0	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	174	174	2	0	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	175	175	2	0	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	176	176	2	0	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	177	177	2	0	57	17	1	1	24	0	0	3	6.8
029107_12_d07bbum	178	178	2	0	9	2	1	1	5	0	0	2	0.6
029107_12_d07bbum	179	179	2	0	9	7	2	2	8	0	0	1	0.0
029107_12_d07bbum	180	180	0	0	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	181	181	0	0	7	7	3	3	7	0	0	0	0.0
029107_12_d07bbum	182	182	0	0	9	2	1	1	6	0	0	3	0.0
029107_12_d07bbum	183	183	0	0	26	30	3	3	26	0	0	0	0.0
029107_12_d07bbum	184	184	0	0	13	19	1	1	12	0	0	1	0.0
029107_12_d07bbum	185	185	0	0	11	11	2	2	11	0	0	0	0.0
029107_12_d07bbum	186	186	0	0	6	6	1	1	6	0	0	0	0.0
029107_12_d07bbum	187	187	0	0	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	188	188	0	0	9	9	1	1	9	0	0	0	0.0
029107_12_d07bbum	189	189	0	0	9	9	1	1	9	0	0	0	0.0
029107_12_d07bbum	190	190	0	0	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	191	191	0	0	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	192	192	0	0	8	2	1	1	4	0	0	2	0.4
029107_12_d07bbum	193	193	0	0	7	7	1	1	7	0	0	0	0.0
029107_12_d07bbum	194	194	0	0	11	7	1	1	8	0	0	2	0.3
029107_12_d07bbum	195	195	0	0	8	3	1	1	5	0	0	2	0.3
029107_12_d07bbum	196	196	0	0	12	13	1	1	11	0	0	1	0.0
029107_12_d07bbum	197	197	0	0	9	5	1	1	7	0	0	1	0.5
029107_12_d07bbum	198	198	0	0	3	3	1	1	3	0	0	0	0.0
029107_12_d07bbum	199	199	2	0	5	6	1	1	5	0	0	0	0.0
029107_12_d07bbum	200	200	2	0	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	201	201	0	0	21	21	1	1	21	0	0	0	0.0
029107_12_d07bbum	202	202	0	0	8	9	1	1	6	0	0	1	0.4
029107_12_d07bbum	203	203	0	0	9	5	1	1	7	0	0	2	0.0
029107_12_d07bbum	204	204	0	0	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	205	205	0	0	8	8	2	2	8	0	0	0	0.0
029107_12_d07bbum	206	206	0	0	113	31	3	3	31	2	80	1	24.2
029107_12_d07bbum	207	207	0	0	9	6	1	1	7	0	0	1	0.4
029107_12_d07bbum	208	208	0	0	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	209	209	0	0	9	9	1	1	9	0	0	0	0.0
029107_12_d07bbum	210	210	0	0	6	6	1	1	6	0	0	0	0.0
029107_12_d07bbum	211	211	0	0	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	212	212	0	0	14	13	1	1	13	0	0	1	0.0
029107_12_d07bbum	213	213	0	0	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	214	214	0	0	47	47	4	4	38	7	0	2	0.0
029107_12_d07bbum	215	215	0	0	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	216	216	0	0	15	10	1	1	12	0	0	2	0.5
029107_12_d07bbum	217	217	2	0	85	86	6	6	69	5	0	4	1.5
029107_12_d07bbum	218	218	0	0	8	5	1	1	6	0	0	2	0.0
029107_12_d07bbum	219	219	0	0	462	43	20	20	32	51	333	25	104.7
029107_12_d07bbum	220	220	0	0	7	7	1	1	7	0	0	0	0.0
029107_12_d07bbum	221	221	0	0	8	8	1	1	8	0	0	0	0.0
029107_12_d07bbum	222	222	0	0	9	9	1	1	9	0	0	0	0.0
029107_12_d07bbum	223	223	0	0	11	6	1	1	7	0	0	2	0.4
029107_12_d07bbum	224	224	0	0	10	10	1	1	10	0	0	0	0.0
029107_12_d07bbum	225	225	0	0	55	15	3	3	23	2	0	12	7.8
029107_12_d07bbum	227	227	0	0	6	6	1	1	6	0	0	0	0.0
029107_12_d07bbum	228	228	0	0	123	56	1	1	54	0	0	10	16.2
029107_12_d07bbum	229	229	0	0	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	230	230	2	0	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	231	231	2	0	12	12	1	1	10	0	0	2	0.0
029107_12_d07bbum	232	232	2	0	9	3	1	1	5	0	0	2	0.3
029107_12_d07bbum	233	233	2	0	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	234	234	2	0	3	3	1	1	3	0	0	0	0.0
029107_12_d07bbum	235	235	2	0	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	236	236	2	0	8	3	1	1	6	0	0	2	0.0
029107_12_d07bbum	237	237	2	0	7	7	1	1	7	0	0	0	0.0
029107_12_d07bbum	238	238	2	0	6	6	1	1	6	0	0	0	0.0
029107_12_d07bbum	239	239	2	0	31	6	1	1	7	0	24	1	109.2
029107_12_d07bbum	240	240	2	0	10	7	1	1	8	0	0	1	0.3
029107_12_d07bbum	241	241	2	0	9	6	1	1	7	0	0	1	0.4
029107_12_d07bbum	242	242	2	0	6	5	1	1	6	0	0	0	0.0
029107_12_d07bbum	243	243	2	0	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	244	244	2	0	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	245	245	2	0	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	246	246	2	0	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	247	247	2	0	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	248	248	2	0	6	6	1	1	6	0	0	0	0.0
029107_12_d07bbum	249	249	2	0	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	250	250	2	0	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	251	251	2	0	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	252	252	2	0	5	7	1	1	5	0	0	0	0.0
029107_12_d07bbum	253	253	2	0	6	6	1	1	6	0	0	0	0.0
029107_12_d07bbum	254	254	2	0	6	6	1	1	6	0	0	0	0.0
029107_12_d07bbum	255	255	2	0	18	8	2	2	11	2	0	2	14.3
029107_12_d07bbum	256	256	2	0	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	257	257	2	0	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	258	258	2	0	6	9	1	1	6	0	0	0	0.0
029107_12_d07bbum	259	259	2	0	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	260	260	1	1	9	6	1	1	8	0	0	1	0.0
029107_12_d07bbum	261	261	1	1	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	262	262	1	1	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	263	263	1	1	9	9	1	1	9	0	0	0	0.0
029107_12_d07bbum	264	264	1	1	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	265	265	1	1	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	266	266	1	1	36	11	1	1	12	0	0	1	7.5
029107_12_d07bbum	267	267	1	1	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	268	268	1	1	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	269	269	1	1	5	7	1	1	5	0	0	0	0.0
029107_12_d07bbum	270	270	1	1	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	271	271	1	1	3	3	1	1	3	0	0	0	0.0
029107_12_d07bbum	272	272	1	1	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	273	273	1	1	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	274	274	1	1	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	275	275	1	1	6	6	1	1	6	0	0	0	0.0
029107_12_d07bbum	276	276	1	1	8	6	1	1	7	0	0	1	0.0
029107_12_d07bbum	277	277	1	1	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	278	278	3	1	14	14	1	1	14	0	0	0	0.0
029107_12_d07bbum	279	279	3	1	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	280	280	3	1	4	6	1	1	4	0	0	0	0.0
029107_12_d07bbum	281	281	3	1	9	10	1	1	9	0	0	0	0.0
029107_12_d07bbum	282	282	3	1	16	8	1	1	12	0	0	3	1.0
029107_12_d07bbum	283	283	1	1	10	11	1	1	10	0	0	0	0.0
029107_12_d07bbum	284	284	1	1	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	285	285	1	1	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	286	286	1	1	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	287	287	1	1	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	288	288	1	1	6	6	1	1	6	0	0	0	0.0
029107_12_d07bbum	289	289	1	1	6	6	1	1	6	0	0	0	0.0
029107_12_d07bbum	290	290	1	1	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	291	291	1	1	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	292	292	1	1	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	293	293	1	1	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	294	294	1	1	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	295	295	3	1	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	296	296	3	1	11	14	1	1	11	0	0	0	0.0
029107_12_d07bbum	297	297	3	1	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	298	298	3	1	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	299	299	3	1	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	300	300	3	1	7	5	1	1	6	0	0	1	0.0
029107_12_d07bbum	301	301	3	1	14	8	1	1	10	0	0	3	0.5
029107_12_d07bbum	302	302	3	1	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	303	303	3	1	6	6	1	1	6	0	0	0	0.0
029107_12_d07bbum	304	304	3	1	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	305	305	1	1	3	3	1	1	3	0	0	0	0.0
029107_12_d07bbum	306	306	1	1	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	307	307	1	1	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	308	308	1	1	3	3	1	1	3	0	0	0	0.0
029107_12_d07bbum	309	309	3	1	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	310	310	3	1	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	311	311	3	1	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	312	312	3	1	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	313	313	3	1	7	7	1	1	7	0	0	0	0.0
029107_12_d07bbum	317	317	3	1	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	318	318	3	1	11	4	1	1	8	0	0	2	0.5
029107_12_d07bbum	319	319	3	1	3	3	1	1	3	0	0	0	0.0
029107_12_d07bbum	320	320	3	1	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	322	322	3	1	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	323	323	3	1	3	3	1	1	3	0	0	0	0.0
029107_12_d07bbum	324	324	3	1	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	325	325	3	1	7	9	1	1	7	0	0	0	0.0
029107_12_d07bbum	326	326	3	1	11	13	1	1	10	0	0	1	0.0
029107_12_d07bbum	327	327	3	1	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	328	328	3	1	13	11	1	1	12	0	0	1	0.0
029107_12_d07bbum	329	329	3	1	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	330	330	3	1	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	331	331	3	1	6	6	1	1	6	0	0	0	0.0
029107_12_d07bbum	332	332	3	1	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	333	333	3	1	8	3	1	1	5	0	0	2	0.3
029107_12_d07bbum	334	334	3	1	6	6	1	1	6	0	0	0	0.0
029107_12_d07bbum	335	335	3	1	6	6	1	1	6	0	0	0	0.0
029107_12_d07bbum	336	336	3	1	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	337	337	3	1	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	338	338	0	0	7	7	1	1	7	0	0	0	0.0
029107_12_d07bbum	339	339	0	0	11	12	1	1	11	0	0	0	0.0
029107_12_d07bbum	340	340	0	0	8	8	1	1	8	0	0	0	0.0
029107_12_d07bbum	341	341	0	0	10	5	1	1	7	0	0	2	0.4
029107_12_d07bbum	342	342	0	0	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	343	343	0	0	6	6	1	1	6	0	0	0	0.0
029107_12_d07bbum	344	344	2	0	9	3	1	1	6	0	0	2	0.3
029107_12_d07bbum	345	345	1	1	6	6	1	1	6	0	0	0	0.0
029107_12_d07bbum	346	346	1	1	6	6	1	1	6	0	0	0	0.0
029107_12_d07bbum	347	347	1	1	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	348	348	1	1	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	349	349	3	1	4	4	1	1	4	0	0	0	0.0
029107_12_d07bbum	350	350	3	1	6	6	1	1	6	0	0	0	0.0
029107_12_d07bbum	351	351	3	1	5	5	1	1	5	0	0	0	0.0
029107_12_d07bbum	353	353	0	0	8	10	1	1	7	0	0	1	0.0
029107_12_d07bbum	354	354	0	0	14	11	1	1	12	0	0	1	0.4
029107_12_d07bbum	355	355	0	0	8	7	1	1	8	0	0	0	0.0
029107_12_d07bbum	356	356	0	0	13	8	1	1	9	0	0	3	0.4
029107_12_d07bbum	357	357	0	0	22	23	1	1	21	0	0	1	0.0
029107_12_d07bbum	358	358	0	0	293	84	24	24	92	70	76	13	23.4
029107_12_d07bbum	359	359	0	0	8	3	1	1	5	0	0	2	0.3
029107_12_d07bbum	360	360	2	0	4	4	1	1	4	0	0	0	0.0
