sample	run	subrun	event	rc	wall_s	core_s	timecmd_wall_s	maxrss_kb	dl_warn	event_label	n_bundle	n_inbeam_bundle	n_inbeam_flash	nu_evaluated	n_cosmic_skipped	nu_sel_t0_us	nu_sel_len_cm	nu_sel_n_assoc	nu_x_cm	nu_y_cm	nu_z_cm	numu_score	nue_score	cosmic_flag	cosmict_flag	cosmict_10_score	cosmict_score	kine_reco_Enu_MeV	kine_energy_excluded_MeV	kine_energy_excluded_main_MeV	kine_energy_excluded_other_MeV	kine_n_excluded	kine_energy_flagged_MeV
mcp2k	18259	1	96042	0	5.057	1.099	6	376856	0	cosmic-tagged	10	1	1	0	0																		
mcp2k	18259	1	96130	0	5.607	1.155	7	356676	0	cosmic-tagged	10	1	1	0	0																		
mcp2k	18259	1	96218	0	5.348	1.208	6	398532	0	cosmic-tagged	10	1	1	0	0																		
mcp2k	18255	1	96251	0	9.056	5.206	11	1156496	0	nu-candidate	13	1	1	1	0	0.820	3.6	2	-131.1916	-33.95208	304.5238	-1.5959777	-15.0	1.0	0.0	0.7	0.0	38.282265	3.0222566	0.0	3.0222566	2	0.0
mcp2k	18259	1	96306	0	12.139	8.104	14	1218456	0	nu-candidate	11	1	1	1	0	0.759	262.0	5	-67.78842	114.97548	69.854	4.832207	-15.0	1.0	0.0	0.7	0.0	786.00073	2.1331267	0.0	2.1331267	2	2.460116
mcp2k	18259	1	96328	0	5.894	1.141	8	377280	0	nu-candidate	8	1	1	0	0																		
mcp2k	18255	1	96383	0	11.709	6.937	13	1153864	0	nu-candidate	11	1	1	1	0	1.644	49.1	16	-96.93263	57.684532	65.9099	0.367966	-6.1984334	1.0	0.0	0.7	0.0	632.5847	3.996984	0.0	3.996984	3	18.455078
mcp2k	18255	1	96461	0	4.419	0.618	6	304152	0	no-beam-flash	5	0	0	0	0																		
mcp2k	18259	1	96526	0	5.891	0.865	6	333840	0	no-bundle	9	0	1	0	0																		
mcp2k	18259	1	96636	0	10.128	5.568	11	1154740	0	nu-candidate	11	1	1	1	0	1.033	2.2	11	80.76631	-61.863056	42.137463	-2.2414124	-15.0	1.0	0.0	0.7	0.0	106.36588	13.502608	0.0	13.502608	10	0.0
mcp2k	18255	1	96644	0	4.966	1.142	7	391088	0	no-beam-flash	15	0	0	0	0																		
mcp2k	18259	1	96658	0	4.275	0.857	5	355312	0	no-beam-flash	8	0	0	0	0																		
mcp2k	18259	1	96680	0	14.647	10.427	16	1236728	0	cosmic-tagged	14	1	1	1	0	0.854	65.2	11	-96.60574	-66.49722	42.59146	0.5437414	-15.0	1.0	1.0	0.7	0.0	345.15485	9.248756	0.0	9.248756	6	1.4789675
mcp2k	18255	1	96757	0	4.741	0.980	6	353096	0	no-beam-flash	7	0	0	0	0																		
mcp2k	18255	1	96864	0	9.811	6.104	12	1206928	0	nu-candidate	16	1	1	1	0	1.031	21.5	3	77.45884	-43.15275	491.12177	2.03294	-15.0	1.0	0.0	0.7	0.0	345.1951	1.4147668	0.0	1.4147668	1	0.0
mcp2k	18255	1	96911	0	5.200	0.784	8	327340	0	nu-candidate	10	1	1	0	0																		
mcp2k	18259	1	96944	0	5.721	1.417	8	463476	0	cosmic-tagged	16	2	2	0	0																		
mcp2k	18255	1	96977	0	5.524	1.287	7	395456	0	cosmic-tagged	12	1	1	0	0																		
mcp2k	18259	1	97010	0	8.349	6.147	10	1224460	0	nu-candidate	15	1	1	1	0	0.651	66.8	21	-70.783165	140.3666	285.96634	1.6853461	-15.0	1.0	1.0	0.7	0.0	424.56366	1.5442597	0.0	1.5442597	1	45.014305
mcp2k	18255	1	97033	0	9.707	5.703	11	1145428	0	cosmic-tagged	13	1	1	1	0	0.996	26.5	9	-3.6156747	198.00095	93.10297	-0.89265496	-15.0	0.0	1.0	0.7	0.0	226.93666	3.1464744	0.0	3.1464744	3	8.559398
mcp2k	18255	1	97062	0	11.041	6.982	13	1165960	0	nu-candidate	11	1	1	1	0	1.979	104.9	4	52.375004	-14.227854	335.979	0.9485691	-15.0	1.0	0.0	0.7	0.0	595.0105	3.987193	0.0	3.987193	3	0.57476807
mcp2k	18255	1	97084	0	9.914	6.981	12	1160836	0	nu-candidate	11	1	1	1	0	1.123	139.6	17	114.94066	22.687162	281.1042	2.8538334	-15.0	1.0	0.0	0.7	0.0	595.9578	28.932219	0.0	28.932219	8	21.645319
mcp2k	18255	1	97172	0	6.838	1.814	7	521856	0	no-bundle	14	0	1	0	0																		
mcp2k	18255	1	97231	0	19.492	16.874	20	1245460	0	nu-candidate	16	1	1	1	0	1.383	316.4	6	-35.158283	50.270924	169.14388	4.3888216	-15.0	1.0	0.0	0.7	0.0	1328.7734	0.0	0.0	0.0	0	21.646475
mcp2k	18255	1	97260	0	13.583	12.249	15	1148152	0	nu-candidate	6	1	1	1	0	1.530	357.0	3	12.466013	24.414358	106.25215	4.772666	-15.0	1.0	0.0	0.7	0.0	1315.7834	0.0	0.0	0.0	0	5.637188
mcp2k	18255	1	97304	0	4.387	1.607	6	500140	0	cosmic-tagged	17	1	1	0	0																		
mcp2k	18255	1	97407	0	5.261	0.868	6	347892	0	cosmic-tagged	10	1	1	0	0																		
mcp2k	18255	1	97473	0	10.419	5.002	11	1122708	0	nu-candidate	8	1	1	1	0	0.939	5.2	4	-16.0648	189.49419	76.392395	-1.0405111	-15.0	1.0	0.0	0.7	0.0	15.538191	4.565604	0.0	4.565604	4	0.0
mcp2k	18255	1	97539	0	6.609	1.133	7	385416	0	cosmic-tagged	10	1	1	0	0																		
mcp2k	18255	1	97722	0	4.010	0.682	5	310516	0	no-bundle	5	0	1	0	0																		
mcp2k	18259	1	98000	0	6.809	1.485	7	440132	0	no-bundle	10	0	1	0	0																		
mcp2k	18255	1	98045	0	6.527	1.239	7	402404	0	no-bundle	14	0	1	0	0																		
mcp2k	18255	1	98067	0	6.511	1.628	7	482988	0	no-beam-flash	19	0	0	0	0																		
mcp2k	18255	1	98111	0	6.267	1.208	7	390348	0	cosmic-tagged	9	1	1	0	0																		
mcp2k	18255	1	98294	0	8.741	5.954	9	1151504	0	nu-candidate	9	1	1	1	0	1.516	25.2	32	-192.97449	52.85229	383.72974	0.72734296	-15.0	1.0	0.0	0.7	0.0	441.56088	10.173993	0.0	10.173993	6	8.258369
mcp2k	18255	1	98298	0	8.744	5.155	10	1134672	0	nu-candidate	8	1	1	1	0	1.988	2.0	10	-117.49557	198.66281	478.12073	-2.6517308	-15.0	1.0	1.0	0.7	0.0	119.87079	0.44509557	0.0	0.44509557	1	13.125594
mcp2k	18255	1	98338	0	10.870	6.235	13	1183016	0	nu-candidate	12	1	1	1	0	1.127	65.5	4	106.95377	-9.239706	448.23254	3.1053994	-15.0	1.0	0.0	0.7	0.0	468.89978	0.0	0.0	0.0	0	5.7068567
mcp2k	18259	1	98352	0	6.043	0.801	8	322112	0	nu-candidate	8	1	1	0	0																		
mcp2k	18255	1	98353	0	9.379	6.086	10	1148900	0	nu-candidate	8	1	1	1	0	1.376	14.2	7	-48.42417	-131.34549	2.5378835	-2.135086	-15.0	1.0	1.0	0.46263343	0.0	435.50195	3.647963	0.0	3.647963	4	5.18521
mcp2k	18255	1	98382	0	8.155	5.868	9	1171940	0	nu-candidate	10	1	1	1	0	1.624	38.1	12	-99.07767	-58.897125	78.88437	0.64708346	-15.0	1.0	1.0	0.7	0.0	324.71655	1.675014	0.0	1.675014	2	102.75118
mcp2k	18255	1	98441	0	5.780	1.528	6	365428	0	cosmic-tagged	10	1	1	0	0																		
mcp2k	18255	1	98452	0	12.125	7.741	13	1260044	0	nu-candidate	7	1	1	1	0	1.862	177.2	2	66.838005	49.538975	322.9914	2.877564	-15.0	1.0	0.0	0.7	0.0	546.3158	1.7748865	0.0	1.7748865	1	3.1412287
mcp2k	18255	1	98470	0	10.948	8.061	13	1173668	0	nu-candidate	9	1	1	1	0	1.808	115.6	4	25.236696	-152.28139	412.67392	4.6210804	-15.0	1.0	0.0	0.7	0.0	765.47424	1.4366168	0.0	1.4366168	1	1.311201
mcp2k	18255	1	98474	0	9.199	5.463	10	1124228	0	nu-candidate	12	1	1	1	0	1.261	1.8	4	200.2152	73.59479	81.06343	-2.3314078	-15.0	1.0	1.0	0.7	0.0	108.42348	2.9464774	0.0	2.9464774	3	0.0
mcp2k	18255	1	98529	0	12.096	8.179	13	1295256	0	nu-candidate	13	1	1	1	0	1.266	109.2	9	-125.19196	134.90523	144.35242	3.4516304	-15.0	1.0	0.0	0.7	0.0	575.72766	109.665115	107.63603	2.0290828	2	11.737982
mcp2k	18259	1	98660	0	8.873	8.261	11	1205964	0	nu-candidate	16	2	2	1	0	0.716	373.1	2	-48.536922	-6.610186	27.821522	3.8371568	-15.0	1.0	0.0	0.7	0.0	1015.62823	0.0	0.0	0.0	0	2.2535725
mcp2k	18259	1	98704	0	8.133	5.980	9	1167448	0	nu-candidate	12	1	1	1	0	1.984	20.7	0	-178.88403	-151.81987	157.38208	-2.8126075	-15.0	1.0	0.0	0.7	0.0	175.03801	0.0	0.0	0.0	0	0.0
mcp2k	18255	1	98756	0	4.199	1.054	6	346424	0	cosmic-tagged	9	1	1	0	0																		
mcp2k	18255	1	98760	0	6.931	5.617	8	1157040	0	nu-candidate	9	1	1	1	0	0.565	10.1	2	107.889435	-26.156204	39.98041	-2.2728958	-15.0	1.0	0.0	0.7	0.0	130.86693	0.0	0.0	0.0	0	12.916218
mcp2k	18255	1	98778	0	14.734	11.672	15	1210684	0	nu-candidate	10	1	1	1	0	1.817	414.3	7	51.30657	114.74852	94.45878	5.026158	-15.0	1.0	0.0	0.7	0.0	1267.4984	0.0	0.0	0.0	0	13.344177
mcp2k	18255	1	98793	0	5.182	0.935	7	347496	0	no-beam-flash	6	0	0	0	0																		
mcp2k	18255	1	98800	0	5.209	1.092	7	374672	0	no-beam-flash	11	0	0	0	0																		
mcp2k	18255	1	98804	0	5.141	1.038	6	368452	0	no-beam-flash	9	0	0	0	0																		
mcp2k	18255	1	98844	0	18.643	15.712	19	1202976	0	nu-candidate	5	1	1	1	0	1.711	104.9	31	-120.14215	164.52873	235.90204	0.6787831	-15.0	1.0	0.0	0.7	0.0	1252.7754	154.82884	149.93732	4.891519	9	563.18787
mcp2k	18255	1	98870	0	3.669	1.132	4	335184	0	cosmic-tagged	10	1	1	0	0																		
mcp2k	18255	1	98881	0	3.911	0.845	4	328148	0	nu-candidate	10	1	1	0	0																		
mcp2k	18255	1	98947	0	8.297	6.352	10	1213944	0	nu-candidate	18	1	1	1	0	1.666	60.0	3	187.76207	145.44548	335.8369	2.0347898	-15.0	1.0	0.0	0.7	0.0	499.36273	0.0	0.0	0.0	0	8.407543
mcp2k	18259	1	99012	0	4.502	1.080	6	383652	0	no-beam-flash	11	0	0	0	0																		
mcp2k	18255	1	99035	0	11.298	8.065	13	1257988	0	nu-candidate	16	1	1	1	0	0.699	188.2	1	26.659386	0.091708876	213.88947	1.5091978	-15.0	1.0	0.0	0.7	0.0	557.239	0.0	0.0	0.0	0	0.0
mcp2k	18255	1	99057	0	7.622	0.906	8	338808	0	nu-candidate	10	1	1	0	0																		
mcp2k	18259	1	99078	0	6.279	1.232	7	399676	0	cosmic-tagged	12	1	1	0	0																		
mcp2k	18255	1	99156	0	6.095	0.932	7	365440	0	no-beam-flash	11	0	0	0	0																		
mcp2k	18255	1	99178	0	7.606	0.925	8	349548	0	cosmic-tagged	11	1	1	0	0																		
mcp2k	18255	1	99218	0	7.891	1.408	9	419552	0	cosmic-tagged	10	1	1	0	0																		
mcp2k	18259	1	99232	0	16.866	10.696	18	1249164	0	nu-candidate	11	1	1	1	0	1.626	258.8	4	123.042725	-123.48561	84.34632	3.8869133	-15.0	1.0	0.0	0.7	0.0	1042.0941	1.320579	0.0	1.320579	1	3.5901287
mcp2k	18255	1	99284	0	12.029	6.409	13	1289212	0	nu-candidate	10	1	1	1	0	1.344	1.9	4	-6.211543	-156.57616	34.7664	-4.123255	-15.0	1.0	0.0	0.7	0.0	12.956863	2.0134885	0.0	2.0134885	1	3.4573545
mcp2k	18255	1	99365	0	3.803	0.830	4	345740	0	cosmic-tagged	11	1	1	0	0																		
mcp2k	18255	1	99372	0	6.334	1.458	7	469788	0	no-beam-flash	14	0	0	0	0																		
mcp2k	18255	1	99376	0	5.945	1.337	7	419012	0	cosmic-tagged	12	1	1	0	0																		
mcp2k	18255	1	99416	0	5.800	1.007	7	346500	0	no-bundle	11	0	1	0	0																		
mcp2k	18255	1	99438	0	5.272	1.389	7	386724	0	cosmic-tagged	14	1	1	0	0																		
mcp2k	18259	1	99518	0	4.081	1.168	6	388288	0	no-beam-flash	13	0	0	0	0																		
mcp2k	18255	1	99526	0	5.910	1.286	7	397480	0	cosmic-tagged	16	1	1	0	0																		
mcp2k	18255	1	99548	0	5.898	1.008	7	359488	0	no-beam-flash	12	0	0	0	0																		
mcp2k	18255	1	99563	0	15.789	13.053	17	1321172	0	nu-candidate	15	1	1	1	0	1.815	485.4	10	-91.204414	-14.666132	1.8009182	-4.310366	-15.0	1.0	1.0	-0.16108458	0.0	1348.7208	0.0	0.0	0.0	0	49.109238
mcp2k	18255	1	99636	0	5.991	1.033	7	384068	0	cosmic-tagged	14	1	1	0	0																		
mcp2k	18255	1	99651	0	6.031	1.373	7	426836	0	cosmic-tagged	11	1	1	0	0																		
mcp2k	18255	1	99695	0	6.027	1.265	8	404280	0	nu-candidate	14	1	1	0	0																		
mcp2k	18255	1	99702	0	8.677	4.962	9	1114568	0	nu-candidate	12	1	1	1	0	1.918	1.8	8	-108.56651	-73.73533	263.3139	-1.9123763	-15.0	1.0	1.0	0.7	0.0	118.666145	0.0	0.0	0.0	0	12.273623
mcp2k	18259	1	99716	0	13.279	10.584	15	1166512	0	nu-candidate	7	1	1	1	0	0.620	339.1	18	-29.633675	-10.593638	64.899864	5.25069	-15.0	1.0	0.0	0.7	0.0	1553.3562	7.1117835	0.0	7.1117835	6	15.879704
mcp2k	18255	1	99728	0	6.060	1.261	8	408132	0	nu-candidate	16	1	1	0	0																		
mcp2k	18255	1	99768	0	4.832	0.640	6	306656	0	no-beam-flash	14	0	0	0	0																		
mcp2k	18259	1	99782	0	10.597	7.518	12	1200740	0	nu-candidate	13	1	1	1	0	1.131	96.7	15	183.91545	-69.68718	99.91039	4.754421	-15.0	1.0	0.0	0.7	0.0	940.37134	4.267647	0.0	4.267647	3	0.0
mcp2k	18255	1	99816	0	3.682	0.875	5	352808	0	cosmic-tagged	13	1	1	0	0																		
mcp2k	18259	1	99826	0	10.573	7.959	12	1200700	0	nu-candidate	13	1	1	1	0	0.971	224.0	9	-105.851074	-9.624946	268.35498	4.6883817	-15.0	1.0	0.0	0.7	0.0	767.7882	7.7938514	0.0	7.7938514	4	109.34347
mcp2k	18255	1	99838	0	17.103	14.518	19	1185872	0	nu-candidate	11	1	1	1	0	1.739	435.3	19	90.821846	-4.301102	94.77843	5.094734	-15.0	1.0	0.0	0.7	0.0	1529.4243	4.600672	0.0	4.600672	2	0.0
mcp2k	18255	1	99860	0	3.903	1.250	4	393264	0	no-beam-flash	11	0	0	0	0																		
mcp2k	18255	1	99959	0	8.207	5.294	10	1129616	0	nu-candidate	14	1	1	1	0	0.772	7.0	0	114.48197	-67.55629	38.775097	-1.1295807	-15.0	1.0	0.0	0.7	0.0	88.912155	0.0	0.0	0.0	0	0.0
mcp2k	18255	1	99966	0	9.414	5.632	11	1156872	0	nu-candidate	11	1	1	1	0	1.197	13.8	5	-39.78675	66.91273	269.41235	-1.4403738	-15.0	1.0	0.0	0.7	0.0	249.98889	2.5915267	0.0	2.5915267	2	7.7603254
mcp2k	18259	1	100002	0	4.116	0.877	6	359428	0	cosmic-tagged	9	1	1	0	0																		
mcp2k	18255	1	100032	0	5.017	1.308	5	380656	0	cosmic-tagged	7	1	1	0	0																		
mcp2k	18255	1	100080	0	10.398	5.688	11	1206292	0	nu-candidate	13	1	1	1	0	1.507	37.8	2	-4.2774334	120.58583	0.92414635	-0.8121172	-15.0	1.0	1.0	-0.08957975	0.0	225.21375	1.0306746	0.0	1.0306746	1	1.8093866
mcp2k	18255	1	100102	0	5.323	1.021	6	360380	0	no-bundle	8	0	1	0	0																		
mcp2k	18255	1	100135	0	16.229	13.804	17	1223136	0	nu-candidate	9	1	1	1	0	1.495	399.1	13	-161.02132	147.36212	113.237564	4.4757986	-15.0	1.0	0.0	0.7	0.0	1368.9137	4.0371656	0.0	4.0371656	2	3.8262265
mcp2k	18255	1	100157	0	10.552	6.900	11	1149072	0	nu-candidate	8	1	2	1	0	1.968	137.1	6	-200.23782	-14.209657	79.473816	-1.2942839	-15.0	1.0	1.0	0.7	0.0	465.4161	0.0	0.0	0.0	0	11.717609
mcp2k	18255	1	100179	0	3.709	0.706	4	312680	0	no-beam-flash	12	0	0	0	0																		
mcp2k	18255	1	100190	0	6.773	3.884	8	784528	0	cosmic-tagged	15	1	1	1	0	1.030	2.1	0	0.0	0.0	0.0	-1.9416895	-15.0	1.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	0	0.0
mcp2k	18259	1	100200	0	3.928	0.852	6	336648	0	cosmic-tagged	10	1	1	0	0																		
mcp2k	18259	1	100222	0	42.829	39.145	44	1339056	0	nu-candidate	13	1	1	1	0	1.174	113.6	46	74.4646	24.114813	189.83641	2.3585348	3.8300118	1.0	0.0	0.7	0.0	3943.08	134.95456	0.0	134.95456	1	126.741135
mcp2k	18255	1	100245	0	9.129	6.917	10	1232112	0	nu-candidate	15	1	1	1	0	1.082	72.1	4	103.98529	87.16444	261.15103	0.93052566	-15.0	1.0	0.0	0.7	0.0	568.034	6.002878	0.0	6.002878	3	0.0
mcp2k	18255	1	100289	0	3.575	0.878	4	357008	0	nu-candidate	7	1	1	0	0																		
mcp2k	18255	1	100322	0	9.256	6.782	10	1242624	0	nu-candidate	13	2	2	1	0	0.581	143.6	2	95.84287	-63.897945	379.60345	2.0481796	-15.0	1.0	0.0	0.7	0.0	481.1043	0.0	0.0	0.0	0	0.0
mcp2k	18259	1	100420	0	9.104	7.008	10	1174560	0	nu-candidate	12	1	1	1	0	1.890	120.6	7	-167.5994	190.90385	99.09483	1.4465573	-15.0	1.0	0.0	0.7	0.0	532.1377	0.6492686	0.0	0.6492686	1	9.619888
mcp2k	18255	1	100421	0	9.261	7.641	10	1264712	0	nu-candidate	16	1	1	1	0	1.519	240.2	9	-181.31874	-110.462616	216.91147	1.6738646	-15.0	1.0	1.0	0.7	0.0	682.60706	9.21492	0.0	9.21492	5	6.84363
mcp2k	18259	1	100464	0	3.709	1.044	4	360204	0	no-bundle	9	0	1	0	0																		
mcp2k	18259	1	100486	0	4.803	1.276	5	409924	0	nu-candidate	15	1	1	0	0																		
mcp2k	18255	1	100564	0	10.028	6.906	12	1171640	0	nu-candidate	9	1	1	1	0	1.593	146.1	2	-51.33093	181.92336	244.15181	3.3267062	-15.0	1.0	0.0	0.7	0.0	610.8697	0.0	0.0	0.0	0	1.7926233
mcp2k	18259	1	100640	0	8.605	5.639	10	1163728	0	nu-candidate	8	1	1	1	0	1.275	39.8	2	185.76639	-196.565	346.18323	0.57106864	-15.0	1.0	0.0	0.7	0.0	393.02136	0.0	0.0	0.0	0	3.1601737
mcp2k	18259	1	100728	0	8.326	5.524	9	1151216	0	nu-candidate	12	2	2	1	0	1.571	18.4	6	0.0	0.0	0.0	-1.9416895	-15.0	1.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	0	0.0
mcp2k	18255	1	100850	0	4.954	1.178	6	387968	0	nu-candidate	13	1	1	0	0																		
mcp2k	18255	1	100861	0	4.971	1.076	6	368424	0	cosmic-tagged	10	1	1	0	0																		
mcp2k	18255	1	100927	0	3.535	0.688	4	305868	0	nu-candidate	4	1	1	0	0																		
mcp2k	18255	1	101004	0	8.570	5.360	10	1169424	0	nu-candidate	10	1	1	1	0	1.313	8.4	1	-130.77849	199.89406	459.575	-2.9558191	-15.0	0.0	1.0	0.7	0.0	162.86234	0.0	0.0	0.0	0	0.0
mcp2k	18255	1	101092	0	4.953	1.458	6	432136	0	no-beam-flash	12	0	0	0	0																		
mcp2k	18255	1	101169	0	4.254	0.893	5	347424	0	cosmic-tagged	12	1	1	0	0																		
mcp2k	18255	1	101224	0	9.365	5.604	11	1177680	0	nu-candidate	12	1	1	1	0	1.431	51.9	16	95.66342	-198.73058	406.96085	-0.9163213	-15.0	1.0	1.0	0.7	0.0	364.44232	1.2764255	0.0	1.2764255	1	101.966896
mcp2k	18259	1	101454	0	11.172	8.931	13	1166436	0	nu-candidate	11	1	1	1	0	0.550	214.6	8	-110.89817	35.45447	176.15404	2.925873	-15.0	1.0	0.0	0.7	0.0	839.6732	4.1838565	0.0	4.1838565	3	3.3431869
mcp2k	18255	1	101466	0	9.021	5.331	10	1157444	0	nu-candidate	16	1	1	1	0	2.016	8.0	2	-187.85022	88.00832	329.29895	-0.66721475	-15.0	1.0	0.0	0.7	0.0	101.71363	0.0	0.0	0.0	0	0.9926966
mcp2k	18255	1	101488	0	6.573	2.094	7	452540	0	cosmic-tagged	11	1	1	0	0																		
mcp2k	18259	1	101498	0	7.523	6.182	8	1162872	0	nu-candidate	10	1	1	1	0	1.680	132.8	5	-186.35028	-186.06844	424.8267	1.2384669	-15.0	1.0	1.0	0.7	0.0	427.6172	119.41057	118.82456	0.586005	2	8.66931
mcp2k	18259	1	101520	0	6.142	1.056	7	375324	0	cosmic-tagged	11	1	1	0	0																		
mcp2k	18255	1	101532	0	6.100	0.989	7	357352	0	cosmic-tagged	12	1	1	0	0																		
mcp2k	18255	1	101554	0	13.298	9.017	15	1186276	0	nu-candidate	11	1	1	1	0	1.836	254.4	20	-19.521158	35.45934	130.8725	3.7973027	-15.0	1.0	0.0	0.7	0.0	992.0645	2.394129	0.0	2.394129	1	23.119268
mcp2k	18255	1	101565	0	6.376	1.468	8	444128	0	no-beam-flash	12	0	0	0	0																		
mcp2k	18255	1	101675	0	13.157	8.953	14	1156668	0	nu-candidate	9	1	1	1	0	1.020	136.9	18	-148.37062	40.686287	66.70566	2.615262	-15.0	1.0	0.0	0.7	0.0	784.1364	6.146905	0.0	6.146905	4	11.731855
mcp2k	18259	1	101828	0	11.737	9.320	12	1228816	0	nu-candidate	10	1	1	1	0	0.913	363.3	12	93.05379	114.77142	391.71454	1.2687652	-15.0	1.0	0.0	0.7	0.0	1190.7494	275.3001	0.0	275.3001	1	635.5767
mcp2k	18255	1	101873	0	5.963	1.805	7	445416	0	cosmic-tagged	13	1	1	0	0																		
mcp2k	18255	1	102005	0	5.939	0.989	6	371616	0	no-beam-flash	11	0	0	0	0																		
mcp2k	18255	1	102082	0	3.837	1.041	5	372512	0	cosmic-tagged	9	1	1	0	0																		
mcp2k	18255	1	102247	0	7.882	5.066	9	1115084	0	nu-candidate	12	1	1	1	0	0.800	3.4	9	-133.87193	-94.786804	215.21729	-1.4703043	-15.0	1.0	0.0	0.7	0.0	14.908648	4.470526	0.0	4.470526	2	8.733297
mcp2k	18255	1	102643	0	6.704	5.484	9	1230972	0	nu-candidate	16	1	1	1	0	1.925	2.0	3	-8.413713	70.09948	289.26788	-3.495355	-15.0	1.0	0.0	0.7	0.0	11.676369	3.161313	0.0	3.161313	3	0.0
mcp2k	18255	1	102841	0	9.561	5.853	10	1146916	0	nu-candidate	8	1	1	1	0	1.534	68.5	13	-152.03928	79.361244	299.60608	2.962386	-15.0	1.0	0.0	0.7	0.0	460.05692	3.2531455	0.0	3.2531455	2	17.230947
mcp2k	18255	1	102940	0	4.178	1.845	5	459688	0	cosmic-tagged	12	1	1	0	0																		
mcp2k	18255	1	103039	0	5.514	1.462	6	407756	0	cosmic-tagged	10	1	1	0	0																		
mcp2k	18255	1	103061	0	9.476	5.853	10	1182512	0	nu-candidate	14	1	1	1	0	1.579	3.6	7	-57.82036	-138.99739	300.66086	-1.4129049	-15.0	1.0	0.0	0.7	0.0	49.340973	0.0	0.0	0.0	0	14.076337
mcp2k	18255	1	103193	0	9.410	5.742	10	1167184	0	nu-candidate	11	1	1	1	0	1.290	10.2	0	-153.73685	-194.9013	89.876945	-2.9852376	-15.0	1.0	0.0	0.7	0.0	30.660387	0.0	0.0	0.0	0	0.0
mcp2k	18255	1	103204	0	10.839	7.090	11	1227032	0	nu-candidate	17	1	1	1	0	0.904	142.7	2	91.77031	-39.89842	154.07126	2.9798682	-15.0	1.0	0.0	0.7	0.0	718.2994	1.4869941	0.0	1.4869941	1	2.7525518
mcp2k	18255	1	103226	0	5.420	0.919	6	353940	0	no-beam-flash	10	0	0	0	0																		
mcp2k	18255	1	103270	0	5.540	1.847	6	432684	0	cosmic-tagged	10	1	1	0	0																		
mcp2k	18255	1	103391	0	10.605	7.624	11	1144080	0	nu-candidate	9	1	1	1	0	0.993	109.8	13	102.32971	-29.864952	314.58575	2.6317103	-15.0	1.0	0.0	0.7	0.0	783.62805	6.6788816	0.0	6.6788816	5	11.167284
mcp2k	18255	1	103545	0	7.947	5.704	10	1154664	0	cosmic-tagged	9	1	1	1	0	1.216	19.4	4	192.71385	131.75764	332.6646	0.47546297	-15.0	1.0	0.0	0.7	0.0	453.86093	0.25078133	0.0	0.25078133	1	0.0
mcp2k	18255	1	103567	0	2.087	0.837	3	332172	0	cosmic-tagged	7	1	1	0	0																		
mcp2k	18255	1	103798	0	7.437	6.299	8	1180312	0	nu-candidate	14	1	1	1	0	1.911	27.7	38	-82.431656	102.19473	180.55914	-0.5939642	-15.0	1.0	0.0	0.7	0.0	638.13727	7.0316653	0.0	7.0316653	2	45.302284
mcp2k	18255	1	103820	0	3.217	0.979	4	376400	0	nu-candidate	11	1	1	0	0																		
mcp2k	18255	1	103952	0	12.648	9.393	13	1264972	0	nu-candidate	11	1	1	1	0	0.878	307.5	15	-56.345657	106.173515	292.10608	1.9727983	-15.0	1.0	0.0	0.7	0.0	709.2428	806.6939	68.41478	738.2791	6	18.386679
mcp2k	18255	1	104018	0	6.677	1.367	7	405752	0	cosmic-tagged	9	1	1	0	0																		
mcp2k	18255	1	104172	0	12.761	9.402	13	1256620	0	cosmic-tagged	10	1	1	1	0	1.033	44.6	30	-127.42494	193.77292	434.75082	0.7670294	-15.0	1.0	0.0	0.7	0.0	685.6037	0.0	0.0	0.0	0	14.705053
mcp2k	18255	1	104216	0	12.665	8.908	13	1236204	0	nu-candidate	17	1	1	1	0	0.818	148.2	19	-137.1652	79.77793	253.75761	1.0922889	-15.0	1.0	0.0	0.7	0.0	883.6859	0.0	0.0	0.0	0	49.139156
mcp2k	18255	1	104260	0	11.155	7.438	12	1160756	0	nu-candidate	10	2	2	1	0	1.496	197.0	13	-75.31972	-121.47942	167.58527	0.15082219	-15.0	1.0	0.0	0.7	0.0	691.64355	1.3038387	0.0	1.3038387	1	10.57645
mcp2k	18255	1	104304	0	12.197	7.520	13	1156660	0	nu-candidate	8	1	1	1	0	0.590	173.2	2	57.997562	-76.431786	221.55968	3.4963179	-15.0	1.0	0.0	0.7	0.0	729.65826	3.3960671	0.0	3.3960671	2	0.0
mcp2k	18255	1	104920	0	10.185	7.190	12	1184704	0	nu-candidate	11	1	1	1	0	1.158	195.5	5	-125.53972	63.025837	337.09656	3.6860557	-15.0	1.0	0.0	0.7	0.0	749.23425	5.5700336	0.0	5.5700336	4	1.3010044
mcp2k	18255	1	105074	0	5.745	2.566	6	511884	0	cosmic-tagged	16	1	1	0	0																		
mcp2k	18255	1	105140	0	8.228	5.717	9	1130200	0	nu-candidate	10	1	1	1	0	1.999	57.8	2	160.38068	-87.767914	465.37875	1.2929124	-15.0	1.0	0.0	0.7	0.0	268.0885	0.0	0.0	0.0	0	2.8894804
mcp2k	18255	1	105206	0	4.117	0.969	5	359404	0	nu-candidate	12	1	1	0	0																		
