sample	run	subrun	event	rc	wall_s	core_s	timecmd_wall_s	maxrss_kb	dl_warn	event_label	n_bundle	n_inbeam_bundle	n_inbeam_flash	nu_evaluated	n_cosmic_skipped	nu_sel_t0_us	nu_sel_len_cm	nu_sel_n_assoc	nu_x_cm	nu_y_cm	nu_z_cm	numu_score	nue_score	cosmic_flag	cosmict_flag	cosmict_10_score	cosmict_score	kine_reco_Enu_MeV	kine_energy_excluded_MeV	kine_energy_excluded_main_MeV	kine_energy_excluded_other_MeV	kine_n_excluded	kine_energy_flagged_MeV
mcp1k	18255	1	409546	0	10.910	5.266	12	1155820	0	nu-candidate	5	1	1	1	0	0.936	16.5	8	-189.01302	35.307697	485.7378	-1.0783886	-15.0	1.0	0.0	0.7	0.0	301.23502	15.232381	0.0	15.232381	7	0.0
mcp1k	18255	1	409590	0	7.085	1.289	8	416300	0	no-beam-flash	12	0	0	0	0																		
mcp1k	18255	1	409634	0	12.332	7.028	13	1269608	0	nu-candidate	14	1	1	1	0	1.081	15.6	0	-1.1164902	184.62213	198.52269	-0.4806678	-15.0	1.0	0.0	0.7	0.0	405.90924	0.0	0.0	0.0	0	38.97812
mcp1k	18255	1	409920	0	10.783	5.140	11	1182136	0	nu-candidate	15	2	2	1	0	0.930	8.8	10	-43.819145	-21.973759	227.72891	-2.0398958	-15.0	1.0	0.0	0.7	0.0	123.54508	0.0	0.0	0.0	0	10.919612
mcp1k	18255	1	409942	0	9.899	6.589	12	1216328	0	nu-candidate	12	1	1	1	0	1.961	47.0	7	105.47014	3.6563134	1.387804	-2.543032	-15.0	1.0	1.0	0.49554598	0.0	874.5259	1.7871425	0.0	1.7871425	2	21.39817
mcp1k	18255	1	409964	0	10.034	7.476	12	1169076	0	nu-candidate	11	1	1	1	0	0.648	194.8	12	98.48665	-136.0363	180.2433	4.4623485	-15.0	1.0	0.0	0.7	0.0	854.1588	46.609943	13.066223	33.54372	4	10.44537
mcp1k	18255	1	410008	0	12.597	7.574	14	1196552	0	nu-candidate	13	1	1	1	0	0.748	25.6	20	-167.42426	-48.600544	455.5318	1.4835479	-15.0	1.0	0.0	0.7	0.0	440.2355	189.86267	0.0	189.86267	16	99.60788
mcp1k	18255	1	410426	0	6.018	1.135	8	358220	0	cosmic-tagged	12	1	1	0	0																		
mcp1k	18255	1	410558	0	6.190	1.390	8	412520	0	cosmic-tagged	11	1	1	0	0																		
mcp1k	18255	1	411152	0	5.969	0.924	8	336744	0	nu-candidate	9	1	1	0	0																		
mcp1k	18255	1	411262	0	6.172	1.126	8	390924	0	no-beam-flash	14	0	0	0	0																		
mcp1k	18255	1	411306	0	4.827	0.773	6	312080	0	cosmic-tagged	8	1	1	0	0																		
mcp1k	18255	1	411460	0	10.245	5.482	12	1172892	0	nu-candidate	11	1	1	1	0	1.608	15.6	6	-28.026772	195.98386	368.4435	-0.1552964	-15.0	1.0	0.0	0.7	0.0	361.6423	0.64626545	0.0	0.64626545	1	4.087026
mcp1k	18255	1	411790	0	4.713	0.916	6	369624	0	cosmic-tagged	11	1	1	0	0																		
mcp1k	18255	1	411834	0	4.932	1.269	7	403524	0	no-beam-flash	11	0	0	0	0																		
mcp1k	18255	1	412208	0	11.302	5.920	12	1186160	0	nu-candidate	11	1	1	1	0	0.662	81.9	4	-172.82527	-7.5050645	151.43895	0.076440684	-15.0	1.0	0.0	0.7	0.0	386.0058	0.0	0.0	0.0	0	6.209878
mcp1k	18255	1	412626	0	7.690	1.416	8	455628	0	no-beam-flash	12	0	0	0	0																		
mcp1k	18255	1	412692	0	7.190	0.938	8	336948	0	cosmic-tagged	8	1	1	0	0																		
mcp1k	18255	1	412846	0	7.281	0.736	8	330384	0	cosmic-tagged	8	1	1	0	0																		
mcp1k	18255	1	486049	0	7.419	1.276	8	375984	0	cosmic-tagged	10	1	1	0	0																		
mcp1k	18255	1	486093	0	7.572	1.411	8	414592	0	cosmic-tagged	12	1	1	0	0																		
mcp1k	18255	1	486225	0	7.246	0.661	8	318140	0	no-bundle	7	0	1	0	0																		
mcp1k	18255	1	486247	0	10.800	5.610	11	1112912	0	nu-candidate	7	1	1	1	0	1.296	50.2	7	-3.0789914	-20.157797	385.177	1.5361911	-15.0	1.0	1.0	0.7	0.0	360.03467	8.448337	5.714013	2.734323	3	113.50579
mcp1k	18255	1	486511	0	8.740	1.036	10	378860	0	no-beam-flash	12	0	0	0	0																		
mcp1k	18255	1	486577	0	8.694	1.102	10	383848	0	no-bundle	12	0	1	0	0																		
mcp1k	18255	1	486621	0	6.297	1.364	8	421944	0	cosmic-tagged	12	1	1	0	0																		
mcp1k	18255	1	486687	0	18.094	10.792	20	1293972	0	nu-candidate	14	1	1	1	0	1.913	274.1	31	-135.6222	149.97324	148.90656	4.3137217	-15.0	1.0	0.0	0.7	0.0	1113.4775	20.642305	0.0	20.642305	3	9.612001
mcp1k	18255	1	486753	0	8.399	1.999	9	421116	0	cosmic-tagged	10	1	1	0	0																		
mcp1k	18255	1	486907	0	11.565	7.943	13	1261952	0	cosmic-tagged	12	1	1	1	0	0.992	28.9	31	13.550965	161.00844	314.00262	1.298914	-15.0	1.0	0.0	0.7	0.0	1029.3451	6.735977	0.0	6.735977	3	246.94562
mcp1k	18255	1	487237	0	4.877	1.002	6	354868	0	cosmic-tagged	10	1	1	0	0																		
mcp1k	18255	1	487259	0	7.326	1.241	8	404800	0	no-beam-flash	12	0	0	0	0																		
mcp1k	18255	1	487303	0	12.598	6.807	13	1202948	0	nu-candidate	12	2	2	1	0	1.200	21.7	11	132.04301	72.36206	375.88437	4.226399	-15.0	1.0	0.0	0.7	0.0	502.15768	0.0	0.0	0.0	0	5.5225034
mcp1k	18255	1	487545	0	7.124	1.132	8	344644	0	cosmic-tagged	10	1	1	0	0																		
mcp1k	18255	1	487633	0	7.201	1.288	8	369760	0	cosmic-tagged	12	1	1	0	0																		
mcp1k	18255	1	487853	0	11.413	5.659	12	1176068	0	nu-candidate	11	1	1	1	0	0.582	23.5	12	9.693034	113.00523	154.00745	-0.7663692	-15.0	1.0	1.0	0.7	0.0	411.39114	2.976946	0.0	2.976946	2	185.70132
mcp1k	18255	1	488139	0	12.625	6.954	13	1217512	0	nu-candidate	14	1	1	1	0	0.806	139.8	1	-45.514137	-41.805347	427.56384	3.7087374	-15.0	1.0	0.0	0.7	0.0	540.5475	32.666294	0.0	32.666294	1	0.0
mcp1k	18255	1	488689	0	7.248	0.993	8	373232	0	no-beam-flash	13	0	0	0	0																		
mcp1k	18255	1	488755	0	9.338	6.005	11	1246452	0	nu-candidate	11	1	1	1	0	1.357	39.4	7	154.09572	-36.984726	34.33038	1.5855606	-15.0	1.0	0.0	0.7	0.0	317.69635	4.298297	0.0	4.298297	2	13.202396
mcp1k	18255	1	488799	0	4.970	1.825	6	427416	0	cosmic-tagged	13	1	1	0	0																		
mcp1k	18255	1	488953	0	5.400	0.926	7	353788	0	no-bundle	14	0	1	0	0																		
mcp1k	18255	1	489327	0	15.882	12.537	18	1307880	0	nu-candidate	15	1	1	1	0	1.397	382.3	19	-86.03228	83.99929	139.06122	4.9426956	-7.8604417	1.0	0.0	0.7	0.0	1483.9011	28.738503	0.0	28.738503	1	0.0
mcp1k	18255	1	489459	0	6.324	1.029	7	369752	0	nu-candidate	11	1	1	0	0																		
mcp1k	18255	1	489503	0	12.733	7.719	13	1159492	0	nu-candidate	12	1	1	1	0	1.372	131.1	17	54.319168	48.926136	399.13446	1.296605	-1.0329033	1.0	0.0	0.7	0.0	583.24335	71.29731	71.29731	0.0	1	8.32536
mcp1k	18255	1	489679	0	8.860	1.112	9	392836	0	nu-candidate	9	1	1	0	0																		
mcp1k	18255	1	489789	0	10.074	0.981	11	370788	0	no-beam-flash	13	0	0	0	0																		
mcp1k	18255	1	489811	0	9.032	1.508	10	453260	0	cosmic-tagged	9	1	1	0	0																		
mcp1k	18255	1	490339	0	9.924	0.925	11	352172	0	no-beam-flash	10	0	0	0	0																		
mcp1k	18255	1	490361	0	16.314	6.831	18	1179740	0	nu-candidate	12	1	1	1	0	1.335	49.3	12	-176.70583	-122.85529	445.20715	3.2857523	-15.0	1.0	0.0	0.7	0.0	640.1537	6.370199	0.0	6.370199	3	14.741863
mcp1k	18255	1	490559	0	7.520	1.317	9	410640	0	no-beam-flash	12	0	0	0	0																		
mcp1k	18255	1	490581	0	12.732	7.370	14	1214132	0	nu-candidate	14	1	1	1	0	0.993	220.0	0	145.15564	-1.7228777	296.58432	3.7399542	-15.0	1.0	0.0	0.7	0.0	635.0926	0.0	0.0	0.0	0	0.0
mcp1k	18255	1	490779	0	10.141	5.229	12	1134408	0	nu-candidate	10	1	1	1	0	0.713	5.7	13	-54.38318	124.46641	149.22517	-1.6266961	-15.0	1.0	0.0	0.7	0.0	121.204124	15.469184	0.0	15.469184	9	3.81432
mcp1k	18255	1	490889	0	6.599	1.685	8	463472	0	cosmic-tagged	14	1	1	0	0																		
mcp1k	18255	1	490977	0	11.507	6.128	13	1181544	0	nu-candidate	11	1	1	1	0	1.401	75.9	14	140.41849	-17.58178	183.31105	2.4564776	-15.0	1.0	0.0	0.7	0.0	491.24432	0.0	0.0	0.0	0	13.380574
mcp1k	18255	1	491021	0	6.106	0.578	8	299508	0	cosmic-tagged	8	1	1	0	0																		
mcp1k	18255	1	491197	0	6.458	0.906	8	345880	0	cosmic-tagged	9	1	1	0	0																		
mcp1k	18255	1	491241	0	7.264	0.853	9	330892	0	no-beam-flash	8	0	0	0	0																		
mcp1k	18255	1	491285	0	7.445	1.371	9	431816	0	cosmic-tagged	15	1	1	0	0																		
mcp1k	18255	1	491417	0	7.258	1.021	9	383896	0	cosmic-tagged	12	1	1	0	0																		
mcp1k	18255	1	491483	0	9.968	5.673	12	1191080	0	nu-candidate	10	1	1	1	0	2.032	61.9	5	81.029205	21.411247	297.30347	-1.8058507	-15.0	1.0	0.0	0.7	0.0	342.55118	5.24767	0.0	5.24767	4	0.23224905
mcp1k	18255	1	491857	0	7.223	0.954	9	364868	0	cosmic-tagged	12	1	1	0	0																		
mcp1k	18255	1	492649	0	9.647	5.751	10	1215200	0	nu-candidate	13	1	1	1	0	1.399	78.9	27	130.4939	146.27878	137.95526	0.085869916	-15.0	1.0	1.0	0.7	0.0	435.70776	5.182418	0.0	5.182418	4	117.90796
mcp1k	18255	1	492803	0	10.071	7.281	11	1261580	0	nu-candidate	13	1	1	1	0	1.688	234.4	4	39.01526	-124.77113	249.22762	4.1111293	-15.0	1.0	0.0	0.7	0.0	772.65674	1.7412753	0.0	1.7412753	1	5.54365
mcp1k	18255	1	492891	0	7.238	1.660	9	383452	0	cosmic-tagged	16	1	1	0	0																		
mcp1k	18255	1	492913	0	9.135	5.238	11	1161520	0	nu-candidate	11	1	1	1	0	1.054	43.5	2	-4.2185345	-137.33987	455.04724	-0.8843085	-15.0	1.0	1.0	0.7	0.0	266.3745	1.4285184	0.0	1.4285184	1	0.0
mcp1k	18255	1	493199	0	7.350	1.051	9	349960	0	cosmic-tagged	7	1	1	0	0																		
mcp1k	18255	1	493243	0	10.373	6.547	12	1175624	0	nu-candidate	13	1	1	1	0	1.849	181.5	8	154.76958	-134.7203	27.276077	2.5450783	-15.0	1.0	0.0	0.7	0.0	562.5352	0.0	0.0	0.0	0	10.247052
mcp1k	18255	1	493397	0	6.271	0.755	8	320492	0	no-bundle	7	0	1	0	0																		
mcp1k	18255	1	493419	0	5.177	1.274	7	358468	0	cosmic-tagged	6	1	1	0	0																		
mcp1k	18255	1	493485	0	5.292	1.390	7	393624	0	cosmic-tagged	13	1	1	0	0																		
